deal_id,deal_date,customer_id,broker_id,property_id,offer_price,final_price,mortgage,loan_rate,status,close_date,channel,lead_source,notes_freeform,price_band,full_name,email,phone,city,annual_income,segment,broker_name,agency,experience_years,rating,city_broker,city_property,neighborhood,property_type,bedrooms,bathrooms,area_sqft,year_built,parking,furnishing,latitude,longitude,listing_price,status_property,amenities,age_years,condition,hoa_fee,energy_rating,school_score,walk_score
DEAL319154,2023-05-01,CUST103610,BRK50403,PROP204438,12575436,12991105.0,Yes,10.22,Closed,2023-05-13,Referral,Instagram,see email,High,Ishaan Patel,diya.patel399@example.com,1530002434.0,Noida,90841.0,Premium,Sneha Reddy,PropSquare,11.0,2.8,Pune,Hyderabad,Indiranagar,Row House,2.0,1.0,1004,1991.0,Street,Unfurnished,20.534659,72.865489,12615679,Active,"Wifi, Parking, Lift, Club House, Pool",5.0,New,2929.0,E,53.0,64.0
DEAL319155,2020-01-18,CUST104536,BRK50217,PROP203140,5631615,5462484.0,Yes,10.03,Closed,2020-03-09,Referral,Instagram,??,Mid,Anita Singh,kabir.iyer573@outlook.com,6459092224.0,Jaipur,301871.0,Budget,Ishaan Shah,CityHomes,2.0,3.5,Chennai,Jaipur,T Nagar,Plot,1.0,3.0,519,2021.0,No,Semi-Furnished,17.306143,75.818252,5832267,Under Offer,"Garden, Club House, Gym",29.0,New,3455.0,E,67.0,51.0
DEAL319156,2022-11-21,CUST103853,BRK50381,PROP205679,10651499,11247999.0,No,10.71,Cancelled,2023-10-11,Social Media,Facebook,??,High,Mira Shah,sachin.mehta399@example.com,6186166059.0,Noida,166157.0,Mid,Mira Mehta,Skyline Realty,2.0,4.2,Pune,Bengaluru,Sector 62,Studio,2.0,3.0,1452,1996.0,Covered,Semi-Furnished,23.780222,84.061619,10421892,Withdrawn,"Club House, Play Area, Wifi, CCTV, Pool",21.0,Needs Renovation,2480.0,D,81.0,75.0
DEAL319157,2024-06-19,CUST104579,BRK50353,PROP207412,7279215,7543960.0,No,7.03,Closed,2024-07-30,Online Portal,Newspaper,urgent,Mid,Rahul Reddy,rohan.patel716@outlook.com,5132189720.0,Noida,96485.0,Luxury,Aarav Iyer,UrbanKeys,4.0,2.7,Kolkata,Mumbai,Satellite,Villa,3.0,2.0,422,1982.0,No,Semi-Furnished,16.842034,81.872984,7481192,Withdrawn,"Garden, Power Backup, Pool, Lift",14.0,Needs Renovation,881.0,D,60.0,52.0
DEAL319158,2022-05-22,CUST101784,BRK50266,PROP207045,12743416,12932098.0,Yes,8.89,Closed,2022-08-05,Referral,Instagram,urgent,High,Vihaan Iyer,anita.patel740@gmail.com,2374195732.0,Noida,134172.0,Mid,Rohan Shah,PropSquare,9.0,2.7,Hyderabad,Mumbai,Sector 62,Villa,2.0,1.0,1469,1981.0,Yes,Furnished,25.840235,75.724891,13153467,Active,"Wifi, Intercom, Security",29.0,New,2955.0,A,83.0,36.0
DEAL319159,2023-01-04,CUST103327,BRK50052,PROP202640,11206597,11498578.0,Yes,10.74,Cancelled,2023-10-11,Online Portal,Billboard,urgent,High,Diya Gupta,vivaan.kapoor247@gmail.com,5080315254.0,Gurugram,129543.0,Premium,Aarav Singh,PropHub,5.0,3.2,Noida,Hyderabad,Satellite,Row House,4.0,3.0,498,1981.0,No,Unfurnished,23.922667,78.540673,10990922,Sold,"Security, Power Backup, Play Area, Lift, Intercom",37.0,Old,2540.0,E,44.0,47.0
DEAL319160,2021-12-28,CUST104578,BRK50058,PROP203520,8194326,8588213.0,Yes,8.62,Closed,2022-02-21,Walk-in,Google Ads,??,High,Vihaan Chopra,vivaan.sharma628@yahoo.com,3712220888.0,Bangalore,25116.0,Luxury,Diya Sharma,HomeNest,3.0,4.8,Gurugram,Mumbai,Satellite,Penthouse,2.0,3.0,985,2003.0,Yes,Unfurnished,25.815954,81.171963,8216383,Sold,"Security, Club House, Wifi, Pool, Gym",21.0,Old,3226.0,D,92.0,52.0
DEAL319161,2021-04-09,CUST102638,BRK50446,PROP203524,13888647,14291501.0,Yes,9.23,Pending,2023-10-11,Social Media,Instagram,client wants quick close,High,Diya Mehta,vivaan.kapoor663@example.com,2687763013.0,Hyderabad,181654.0,Luxury,Arjun Chopra,PropSquare,5.0,3.1,Jaipur,Kolkata,Satellite,Plot,2.0,1.0,1279,1986.0,No,Furnished,16.054693,84.930614,13542373,Sold,"Lift, Gym, Pool, Intercom, CCTV",19.0,Old,2303.0,C,56.0,64.0
DEAL319162,2024-01-03,CUST101438,BRK50180,PROP205190,14037185,13976752.0,Yes,9.23,Closed,2024-01-14,Social Media,Billboard,urgent,High,Anaya Singh,rohan.kulkarni329@example.com,1544703526.0,Surat,69660.0,Mid,Mira Mheta,UrbanKeys,2.0,3.0,Gurugram,Bengaluru,Indiranagar,Villa,3.0,2.0,2211,2014.0,Covered,Unfurnished,27.230826,83.765282,13822498,Withdrawn,"Intercom, CCTV, Parking",28.0,Needs Renovation,1514.0,B,49.0,30.0
DEAL319163,2019-05-26,CUST100248,BRK50288,PROP204532,9157541,8746205.0,Yes,9.23,Closed,2019-08-18,Social Media,Broker Referral,see email,High,Aarav Gputa,arjun.shah190@gmail.com,4692280187.0,Jaipur,152573.0,Budget,Anita Patel,Skyline Realty,3.0,4.1,Noida,Delhi,Althan,Plot,2.0,3.0,1110,1997.0,Covered,Unfurnished,18.365732,75.453625,9425725,Active,"Security, Lift, Intercom",34.0,Good,1389.0,D,40.0,69.0
DEAL319164,2020-07-27,CUST100980,BRK50009,PROP205312,12131365,12906437.0,Yes,11.32,Pending,2023-10-11,Social Media,Newspaper,urgent,High,Diya Kapoor,vivaan.mehta276@gmail.com,4004245340.0,Gurugram,298440.0,Luxury,Vivaan Sharma,CityHomes,13.0,3.4,Chennai,Pune,Salt Lake,Apartment,2.0,2.0,1898,2002.0,Street,Furnished,27.734863,75.109854,12313376,Sold,"Wifi, Pool",19.0,New,2746.0,D,70.0,47.0
DEAL319165,2021-11-29,CUST101063,BRK50158,PROP202215,11521189,10968129.0,Yes,11.38,Closed,2022-02-25,Social Media,Billboard,urgent,High,Vivaan Kulkarni,ishaan.nair at outlook.com,8122407383.0,Gurugram,84323.0,Premium,Arjun Sharma,UrbanKeys,12.0,2.7,Hyderabad,Pune,Salt Lake,Villa,4.0,2.0,1018,2024.0,No,Semi-Furnished,20.138463,77.390118,11447006,Sold,"Power Backup, Play Area",14.0,Needs Renovation,1888.0,D,50.0,66.0
DEAL319166,2022-12-31,CUST104047,BRK50289,PROP202965,7747590,7839934.0,Yes,7.09,Closed,2023-03-10,Referral,Billboard,urgent,Mid,Vihaan Gputa,rohan.khan461@example.com,1550880514.0,Pune,70176.0,Luxury,Vihaan Iyer,UrbanKeys,5.0,2.7,Gurugram,New Delhi,Malviya Nagar,Plot,4.0,2.0,700,2003.0,No,Furnished,20.961637,83.525537,8528131,Under Offer,"Garden, Gym",8.0,Old,1289.0,D,84.0,78.0
DEAL319167,2022-01-22,CUST101268,BRK50330,PROP203942,12706592,13066753.0,Yes,9.53,Closed,2022-04-06,Social Media,Billboard,urgent,High,Sneha Nair,vihaan.sharma33@example.com,2406351100.0,Kolkata,119641.0,Premium,Vivaan Reddy,PropSquare,12.0,3.4,Jaipur,Mumbai,Indiranagar,Row House,2.0,2.0,1818,1995.0,Yes,Unfurnished,19.623012,73.996754,12947118,Withdrawn,"Wifi, Security, Garden",29.0,Old,2480.0,A,62.0,77.0
DEAL319168,2024-08-19,CUST101787,BRK50146,PROP207844,4838885,4940516.0,No,8.11,Closed,2024-09-24,Social Media,Newspaper,ok,Mid,Priya Kapoor,anaya.shah102@outlook.com,156599689.0,Jaipur,64557.0,Mid,AaravD as,UrbanKeys,1.0,3.4,Ahmedabad,Kolkata,Kothrud,Villa,1.0,2.0,1435,2006.0,No,Unfurnished,19.707788,73.948967,4841173,Under Offer,"Intercom, Power Backup, Pool",7.0,New,2480.0,D,73.0,92.0
DEAL319169,2020-10-05,CUST104592,BRK50198,PROP206136,6929511,7129179.0,Yes,7.08,Closed,2020-11-06,Referral,Newspaper,urgent,Mid,Rahul Nair,aditi.kapoor245@outlook.com,5673792259.0,Ahmedabad,161108.0,Budget,Sachin Nair,PropHub,5.0,3.4,Kolkata,Delhi,Kothrud,Row House,2.0,3.0,470,1991.0,Street,Furnished,19.322146,74.474268,7363156,Under Offer,"Power Backup, Security, Lift",21.0,Needs Renovation,2480.0,C,64.0,75.0
DEAL319170,2023-12-17,CUST103388,BRK50450,PROP201576,19352371,19493977.0,Yes,11.2,Closed,2024-01-27,Social Media,Newspaper,see email,Luxury,Anaya Singh,sneha.chopra528@outlook.com,1542440245.0,Hyderabad,254361.0,Mid,Arjun Khan,PropSquare,3.0,3.2,Pune,Ahmedabad,DLF Phase 3,Row House,1.0,2.0,1110,2012.0,Street,Unfurnished,14.122518,81.081511,19029080,Withdrawn,"Power Backup, Play Area, Lift",8.0,New,2480.0,A,70.0,32.0
DEAL319171,2023-08-03,CUST104391,BRK50497,PROP207581,10411720,10060980.0,Yes,8.63,Closed,2023-10-24,Social Media,Billboard,??,High,Aarav Kapoor,sneha.shah268@example.com,1170662385.0,Gurugram,69289.0,Premium,Vihaan Kapoor,HomeNest,9.0,3.2,Mumbai,Bangalore,Malviya Nagar,Studio,3.0,1.0,1533,1985.0,Covered,Unfurnished,22.052745,78.157683,10248520,Sold,"Parking, Power Backup, Lift",25.0,New,680.0,B,94.0,34.0
DEAL319172,2024-05-05,CUST100283,BRK50256,PROP200213,10408363,10826295.0,No,8.11,Closed,2024-06-07,Email Campaign,Facebook,??,High,Kabir Gupta,mira.mehta947@example.com,3957344993.0,Chennai,142376.0,Budget,Rahul Patel,Skyline Realty,3.0,4.0,Pune,Jaipur,Andheri,Plot,3.0,1.0,703,1990.0,No,Unfurnished,24.874671,80.835667,10067652,Sold,"Garden, Lift, Intercom",9.0,Old,3811.0,E,42.0,64.0
DEAL319173,2024-07-01,CUST101482,BRK50278,PROP202111,2233727,2294351.0,No,9.23,Closed,2024-08-17,Email Campaign,Facebook,ok,Low,Anita Nair,arjun.nair at gmail.com,6552342800.0,Pune,147684.0,Budget,Aditi Patel,HomeNest,5.0,5.0,Surat,Kolkata,Indiranagar,Studio,2.0,2.0,1018,2018.0,No,Semi-Furnished,26.647586,79.870398,2199718,Withdrawn,"Security, Lift, Gym, CCTV",33.0,Old,3229.0,B,79.0,64.0
DEAL319174,2019-02-06,CUST103033,BRK50004,PROP206913,1756665,1770174.0,Yes,9.23,Closed,2019-04-12,Social Media,Billboard,ok,Low,Priya Agarwal,vivaan.iyer232@example.com,9696604818.0,Pune,113983.0,Budget,Arjun Shah,HomeNest,3.0,3.5,Delhi,Mumbai,Kothrud,Penthouse,1.0,1.0,1255,2016.0,Covered,Semi-Furnished,14.999244,79.287422,1725000,Active,"Power Backup, Wifi, Play Area, CCTV",16.0,Needs Renovation,3053.0,B,54.0,62.0
DEAL319175,2020-05-19,CUST101926,BRK50392,PROP203769,13346622,13619341.0,Yes,10.21,Closed,2020-06-20,Walk-in,Website,urgent,High,Vihaan Agarwal,diya.mehta774@outlook.com,5392894138.0,Bangalore,327624.0,Luxury,Arjun Agarwal,CityHomes,10.0,3.6,Surat,Pune,Andheri,Penthouse,2.0,1.0,1730,2002.0,Covered,Semi-Furnished,13.747456,76.480166,13044305,Withdrawn,"Intercom, Parking, Gym, Security",9.0,Good,3158.0,D,89.0,65.0
DEAL319176,2019-07-05,CUST104420,BRK50136,PROP202388,11752126,11946078.0,Yes,10.35,Pending,2023-10-11,Email Campaign,Instagram,urgent,High,Kabir Gupta,arjun.nair at gmail.com,2804046664.0,Delhi,184548.0,Mid,Vihaan Shah,UrbanKeys,4.0,4.0,Chennai,Kolkata,Indiranagar,Apartment,3.0,3.0,1222,1994.0,No,Unfurnished,26.349557,84.849046,12660722,Under Offer,"Wifi, Power Backup, Pool, Lift",10.0,Good,3165.0,A,99.0,96.0
DEAL319177,2019-03-18,CUST100899,BRK50270,PROP205809,7220799,7039589.0,No,11.45,Closed,2019-04-30,Walk-in,Instagram,??,Mid,Rahul Mehta,vivaan.singh765@gmail.com,8050594031.0,Chennai,772037.0,Premium,Mira Shah,HomeNest,7.0,3.2,Surat,Gurugram,Salt Lake,Studio,4.0,2.0,1429,1985.0,No,Furnished,26.978131,76.917758,7265453,Active,"Garden, Power Backup, Play Area, Gym",6.0,Good,3457.0,D,62.0,80.0
DEAL319178,2019-12-16,CUST104851,BRK50101,PROP201537,5386602,5309217.0,Yes,10.16,Closed,2020-02-05,Cold Call,Instagram,urgent,Mid,Rohan Kulkarni,priya.patel120@example.com,1941788635.0,Pune,136713.0,Premium,Rahul Mehta,UrbanKeys,3.0,3.6,Delhi,New Delhi,Salt Lake,Villa,2.0,2.0,731,1992.0,No,Unfurnished,20.42284,85.765716,5828557,Sold,"Pool, Wifi, Parking",14.0,Good,4259.0,F,70.0,64.0
DEAL319179,2021-02-21,CUST104531,BRK50251,PROP203028,5365826,5246038.0,No,7.22,Closed,2021-05-12,Online Portal,Google Ads,urgent,Mid,Kabir Gupta,kabir.shah344@yahoo.com,4382038308.0,Surat,327995.0,Premium,Pryia Kulkarni,UrbanKeys,6.0,4.5,Noida,Bangalore,Andheri,Plot,2.0,1.0,1318,1981.0,Yes,Unfurnished,27.124512,72.832897,5263964,Under Offer,"Wifi, Security, Power Backup, Play Area",22.0,New,898.0,B,53.0,71.0
DEAL319180,2018-10-13,CUST101484,BRK50081,PROP207206,17185641,16745300.0,Yes,9.23,Closed,2018-11-19,Social Media,Google Ads,urgent,Luxury,Aditi Chopra,kabir.agarwal322@example.com,5136705192.0,Mumbai,258785.0,Mid,Sachin Singh,UrbanKeys,5.0,3.1,Noida,Mumbai,Malviya Nagar,Penthouse,3.0,3.0,582,2021.0,No,Furnished,19.272694,83.06212,16948820,Active,"Wifi, Play Area",23.0,Needs Renovation,4322.0,C,70.0,56.0
DEAL319181,2020-09-28,CUST100217,BRK50233,PROP207077,2350041,2250270.0,Yes,9.43,Closed,2020-11-19,Referral,Newspaper,ok,Low,Rhoan Kulkarni,arjun.chopra414@outlook.com,7211104047.0,New Delhi,166625.0,Mid,Arjun Nair,Skyline Realty,7.0,4.4,Delhi,Chennai,Indiranagar,Row House,2.0,4.0,1624,1989.0,No,Semi-Furnished,24.670004,82.550993,2563791,Under Offer,"Play Area, Club House, Security",19.0,Needs Renovation,2958.0,D,52.0,92.0
DEAL319182,2025-07-12,CUST101694,BRK50244,PROP201417,8466260,8812909.0,Yes,8.04,Closed,2025-09-04,Online Portal,Website,urgent,High,Anita Nair,arjun.gupta844@outlook.com,1212997312.0,Bangalore,161108.0,Luxury,Rohan Nair,HomeNest,9.0,4.7,Jaipur,Jaipur,Satellite,Villa,1.0,1.0,1357,1993.0,No,Unfurnished,23.213373,85.394899,8095447,Under Offer,"Security, Play Area, Power Backup, Intercom",19.0,Needs Renovation,0.0,F,99.0,43.0
DEAL319183,2025-04-17,CUST104947,BRK50499,PROP204437,11973894,11457442.0,No,11.01,Closed,2025-06-22,Referral,Website,urgent,High,Vihaan Das,mira.iyer543@example.com,7930115350.0,Surat,52984.0,Premium,Anita Shah,PropSquare,1.0,4.6,Gurugram,Chennai,Malviya Nagar,Plot,3.0,1.0,1716,1985.0,Covered,Unfurnished,24.386385,82.731285,12367150,Withdrawn,"Security, Pool, Play Area, Lift, Power Backup",5.0,New,2480.0,C,41.0,41.0
DEAL319184,2021-09-09,CUST100503,BRK50467,PROP200761,8517565,8158788.0,Yes,11.24,Closed,2021-10-15,Online Portal,Website,ok,High,Aditi Agarwal,mira.kapoor692@outlook.com,6181361081.0,Pune,134837.0,Premium,Sachin Sharma,PropHub,4.0,2.8,Bangalore,Gurugram,Sector 62,Studio,4.0,1.0,942,1980.0,Street,Furnished,25.861919,88.041378,9129975,Active,"Power Backup, Garden, Wifi",14.0,Needs Renovation,2225.0,F,61.0,82.0
DEAL319185,2019-08-01,CUST100931,BRK50387,PROP207852,9915243,9707443.0,No,7.67,Pending,2023-10-11,Email Campaign,Instagram,urgent,High,Aditi Sharma,mira.kapoor295@yahoo.com,1499359390.0,Gurugram,178960.0,Luxury,Anita Iyer,Skyline Realty,10.0,3.6,Bangalore,Gurugram,DLF Phase 3,Plot,2.0,2.0,1357,2003.0,Yes,Unfurnished,24.013036,76.625715,10174613,Withdrawn,"Power Backup, Garden, Parking",37.0,Old,1589.0,C,75.0,54.0
DEAL319186,2021-08-06,CUST102760,BRK50484,PROP203802,7627915,7774887.0,No,10.07,Closed,2021-10-24,Walk-in,Facebook,??,Mid,Arjun Shah,anaya.patel372@gmail.com,9152792668.0,Bengaluru,125349.0,Budget,Rohan Patel,PropHub,2.0,3.3,Chennai,Kolkata,T Nagar,Row House,2.0,1.0,277,2002.0,Covered,Furnished,17.007575,88.362866,7311697,Sold,"Garden, Wifi, Pool",9.0,New,1956.0,D,51.0,63.0
DEAL319187,2025-07-12,CUST102593,BRK50441,PROP202024,9631063,9273879.0,No,9.85,Pending,2023-10-11,Online Portal,Facebook,urgent,High,Rohan Patel,ishaan.chopra631@yahoo.com,752237645.0,Hyderabad,188657.0,Luxury,Vivaan Kapoor,UrbanKeys,4.0,3.8,Ahmedabad,Kolkata,Malviya Nagar,Studio,1.0,3.0,1592,2016.0,Yes,Furnished,20.486213,85.589371,10686140,Withdrawn,"Gym, Wifi",30.0,Good,2273.0,E,70.0,91.0
DEAL319188,2021-10-15,CUST101827,BRK50156,PROP202411,7276145,8959426.0,Yes,7.09,Closed,2021-11-12,Social Media,Newspaper,urgent,High,Mira Khan,anita.reddy92@outlook.com,6364168909.0,Gurugram,76088.0,Luxury,Aditi Kulkarni,HomeNest,8.0,4.3,Ahmedabad,Bangalore,Satellite,Row House,2.0,3.0,1431,1990.0,Street,Furnished,17.154456,73.809363,7092083,Withdrawn,"Security, Gym, Pool, CCTV, Power Backup",31.0,Needs Renovation,4320.0,A,45.0,64.0
DEAL319189,2018-07-29,CUST103496,BRK50456,PROP205358,13872217,13668002.0,No,7.34,Closed,2018-08-20,Social Media,Google Ads,urgent,High,Anaya Singh,anaya.nair848@yahoo.com,2952825073.0,Jaipur,301175.0,Mid,Vihaan Chopra,HomeNest,2.0,3.9,Gurugram,Ahmedabad,Banjara Hills,Row House,2.0,1.0,1120,1984.0,Covered,Furnished,13.282086,82.769629,15068336,Withdrawn,"Club House, Lift, CCTV, Intercom",30.0,Good,3013.0,B,98.0,40.0
DEAL319190,2018-05-03,CUST101351,BRK50457,PROP202387,7068088,6936826.0,Yes,11.47,Closed,2018-05-31,Referral,Broker Referral,??,Mid,Ishaan Singh,aditi.patel39@outlook.com,4005948311.0,Hyderabad,66386.0,Luxury,Rohan Mehta,Skyline Realty,7.0,2.5,Gurugram,Kolkata,DLF Phase 3,Row House,1.0,3.0,2265,2014.0,Yes,Semi-Furnished,25.936987,79.567368,7756440,Active,"Lift, CCTV",6.0,Needs Renovation,3286.0,E,78.0,58.0
DEAL319191,2022-03-27,CUST104332,BRK50270,PROP204288,9292498,9930123.0,Yes,10.75,Closed,2022-04-10,Online Portal,Broker Referral,urgent,High,Sachin Sharma,sneha.nair808@example.com,7236808055.0,Kolkata,534338.0,Luxury,Mira Shah,HomeNest,7.0,3.2,Surat,Surat,Althan,Villa,4.0,1.0,1416,1990.0,No,Furnished,27.493583,83.330265,9573213,Active,"Lift, Wifi, Intercom",14.0,New,4341.0,F,69.0,69.0
DEAL319192,2019-12-28,CUST103069,BRK50070,PROP202196,10535942,10938848.0,Yes,9.12,Closed,2020-03-06,Referral,Google Ads,urgent,High,Vivaan Singh,anita.kapoor60@outlook.com,5083858341.0,Gurugram,61604.0,Budget,Aditi Sharma,Skyline Realty,10.0,4.0,Noida,Kolkata,Banjara Hills,Studio,2.0,1.0,1235,2011.0,Yes,Furnished,18.681283,73.43358,11296351,Active,"Gym, Wifi, Club House, Intercom",29.0,Needs Renovation,3360.0,C,72.0,59.0
DEAL319193,2023-02-02,CUST100036,BRK50368,PROP200565,8196870,7830812.0,Yes,8.35,Closed,2023-03-26,Online Portal,Facebook,urgent,Mid,Anita Patel,sneha.iyer302@example.com,9934851148.0,Gurugram,79021.0,Budget,Arjun Nair,CityHomes,7.0,2.7,Jaipur,Gurugram,Andheri,Plot,2.0,1.0,1194,2018.0,Street,Semi-Furnished,24.274238,84.059026,9077087,Under Offer,"Play Area, Intercom, Pool, Garden",4.0,Old,3328.0,A,78.0,31.0
DEAL319194,2018-06-27,CUST103953,BRK50240,PROP204894,8647793,8323756.0,No,8.19,Closed,2018-09-14,Online Portal,Instagram,ok,High,Kabir Agrawal,sneha.gupta113@yahoo.com,4205332809.0,Gurugram,91490.0,Luxury,Rohan Reddy,UrbanKeys,7.0,4.9,Pune,Kolkata,Andheri,Studio,1.0,2.0,1234,1991.0,No,Unfurnished,15.781939,76.660446,9592255,Under Offer,"Wifi, CCTV, Security, Pool",18.0,Old,3037.0,D,85.0,58.0
DEAL319195,2020-07-15,CUST103597,BRK50149,PROP201494,10829319,11130002.0,Yes,8.35,Closed,2020-07-31,Social Media,Newspaper,urgent,High,Sachin Shha,aarav.singh448@outlook.com,3943558481.0,Gurugram,237734.0,Budget,Arjun Sharma,PropSquare,6.0,3.6,Kolkata,Ahmedabad,Althan,Plot,1.0,2.0,1195,2009.0,Covered,Semi-Furnished,24.261747,76.461129,11426660,Sold,"Lift, Parking, Gym, Play Area, Garden",24.0,Good,3933.0,B,70.0,64.0
DEAL319196,2019-07-14,CUST100508,BRK50049,PROP204375,9406237,9649069.0,Yes,8.44,Pending,2023-10-11,Social Media,Broker Referral,see email,High,Diya Chopra,rahul.iyer952@gmail.com,9608987073.0,Gurugram,357881.0,Luxury,Rohan Kapoor,UrbanKeys,6.0,4.4,Delhi,Pune,Kothrud,Plot,3.0,2.0,1209,1988.0,Covered,Semi-Furnished,12.850454,74.806742,9980146,Active,"Lift, Intercom, Security, Wifi",0.0,Needs Renovation,2414.0,D,81.0,44.0
DEAL319197,2022-08-10,CUST100857,BRK50361,PROP207100,6097633,6125780.0,Yes,11.4,Closed,2022-08-27,Online Portal,Newspaper,see email,Mid,Adtii Iyer,anita.iyer145@example.com,4098147348.0,Surat,200320.0,Budget,Vihaan Mehta,UrbanKeys,10.0,2.9,Noida,Pune,Sector 62,Villa,1.0,1.0,1453,1992.0,No,Semi-Furnished,16.06469,83.419637,6026430,Sold,"Club House, Pool, Gym, CCTV",5.0,New,2480.0,E,71.0,61.0
DEAL319198,2020-12-14,CUST104516,BRK50152,PROP202825,8325567,8148579.0,No,9.23,Closed,2021-01-11,Email Campaign,Google Ads,urgent,High,Kabir Kapoor,arjun.nair at gmail.com,8038073841.0,Mumbai,36552.0,Premium,Aditi Iyer,HomeNest,5.0,3.3,Delhi,Bengaluru,Malviya Nagar,Studio,2.0,1.0,2031,2011.0,No,Furnished,23.101302,84.220253,7954792,Withdrawn,"Play Area, Intercom, Pool, Gym, Security",12.0,Old,4901.0,D,59.0,71.0
DEAL319199,2024-07-18,CUST103679,BRK50361,PROP202684,4249045,4235453.0,Yes,9.44,Closed,2024-09-23,Cold Call,Facebook,see email,Mid,Anita Gupta,vihaan.patel583@example.com,9576989310.0,Bangalore,684429.0,Mid,Vihaan Mehta,UrbanKeys,10.0,2.9,Noida,Pune,Satellite,Row House,1.0,2.0,938,2015.0,Covered,Semi-Furnished,26.021096,78.629566,4515566,Withdrawn,"Pool, Security, Club House, Gym",0.0,New,4113.0,D,94.0,45.0
DEAL319200,2018-09-19,CUST100535,BRK50065,PROP204214,8406965,8084915.0,Yes,10.15,Closed,2018-10-16,Social Media,Instagram,urgent,High,Rahu lReddy,vihaan.kulkarni447@outlook.com,2920909895.0,Gurugram,80008.0,Luxury,Aarav Reddy,CityHomes,3.0,4.4,Mumbai,Hyderabad,Althan,Row House,2.0,3.0,1573,2024.0,No,Furnished,21.590759,78.479515,8605182,Under Offer,"Power Backup, Play Area",18.0,New,1211.0,B,72.0,64.0
DEAL319201,2022-04-27,CUST100079,BRK50433,PROP204397,4861522,4725958.0,Yes,9.62,Closed,2022-05-13,Online Portal,Newspaper,client wants quick close,Mid,Anaya Mehta,anita.shah562@outlook.com,8402616215.0,Gurugram,56005.0,Mid,Vivaan Singh,PropHub,5.0,4.9,New Delhi,Chennai,Andheri,Plot,2.0,2.0,1428,2001.0,No,Furnished,13.364749,75.94177,5151535,Active,"Power Backup, Pool, Garden, Gym",12.0,Needs Renovation,5462.0,E,52.0,71.0
DEAL319202,2023-08-15,CUST100141,BRK50401,PROP204621,5151100,5175481.0,Yes,7.98,Closed,2023-09-06,Walk-in,Broker Referral,urgent,Mid,Anaya aDs,arjun.sharma22@gmail.com,4934254766.0,Ahmedabad,219186.0,Luxury,Anita Das,CityHomes,12.0,3.6,Hyderabad,Hyderabad,Banjara Hills,Apartment,3.0,2.0,892,1980.0,Street,Semi-Furnished,28.079914,76.6302,5640904,Withdrawn,"Wifi, Security, Power Backup, CCTV",34.0,Good,2480.0,E,65.0,62.0
DEAL319203,2018-03-03,CUST102074,BRK50404,PROP203341,10383455,10113906.0,Yes,9.39,Cancelled,2023-10-11,Email Campaign,Billboard,see email,High,Arjun Iyer,aditi.agarwal751@yahoo.com,8821232345.0,Hyderabad,257221.0,Luxury,Vihaan Agarwal,PropHub,8.0,3.3,Jaipur,Ahmedabad,Kothrud,Studio,2.0,2.0,1763,1981.0,No,Unfurnished,15.286766,88.329972,11007155,Sold,"Club House, Garden, Parking",5.0,New,3367.0,A,61.0,84.0
DEAL319204,2022-04-04,CUST103844,BRK50216,PROP207571,9377124,9718526.0,No,7.27,Closed,2022-05-31,Walk-in,Facebook,client wants quick close,High,Rahul Mehta,anaya.singh438@example.com,3495963602.0,Bangalore,32225.0,Mid,Mira Khan,PropSquare,10.0,3.4,New Delhi,Delhi,DLF Phase 3,Villa,1.0,2.0,1113,2020.0,Yes,Semi-Furnished,23.413565,85.991189,9404026,Sold,"Intercom, CCTV, Lift",23.0,Good,2671.0,E,84.0,44.0
DEAL319205,2024-02-26,CUST104943,BRK50143,PROP200341,10299917,9960352.0,Yes,10.04,Pending,2023-10-11,Cold Call,Facebook,urgent,High,Diya Kulkarni,sneha.shah642@example.com,9053907312.0,Mumbai,112789.0,Budget,Rohan Khan,PropSquare,4.0,2.7,Pune,Delhi,T Nagar,Row House,1.0,2.0,1887,1999.0,No,Semi-Furnished,25.324768,86.984427,10863328,Active,"Garden, Parking",16.0,Needs Renovation,2212.0,D,69.0,55.0
DEAL319206,2024-10-05,CUST103394,BRK50184,PROP204926,11083262,11500028.0,Yes,9.04,Cancelled,2023-10-11,Cold Call,Google Ads,??,High,Vihaan Singh,vihaan.shah579@example.com,3811094702.0,Noida,262541.0,Budget,Vivaan Khan,PropHub,7.0,4.2,Bangalore,Surat,Andheri,Penthouse,1.0,2.0,291,2002.0,Street,Unfurnished,23.954939,82.227022,11095426,Sold,"Security, Play Area, Parking, Intercom",20.0,Good,2206.0,F,75.0,93.0
DEAL319207,2021-11-23,CUST104709,BRK50465,PROP207826,9419496,9270168.0,Yes,9.23,Closed,2022-01-03,Social Media,Website,urgent,High,Mira Agarwal,vihaan.reddy422@example.com,831789958.0,Bangalore,124295.0,Budget,Kabir Shah,UrbanKeys,13.0,2.9,Bengaluru,Ahmedabad,DLF Phase 3,Villa,2.0,1.0,1385,2006.0,Yes,Unfurnished,22.7183,74.609316,9218466,Active,"Wifi, Security",16.0,Old,2092.0,E,70.0,71.0
