customer_id,full_name,email,phone,city,annual_income,segment,first_name,last_name
cust103860,arjun iyer,priya.kapoor301@gmail.com,9242497875,surat,165770,premium,arjun,iyer
cust103969,rahul khan,rohan.shah216@gmail.com,8962971188,bengluru,421781,luxury,rahul,khan
cust104234,anita gupta,arjun.chopra549@gmail.com,4543240982,hyderbad,91604,premium,anita,gupta
cust103823,diya agarwal,aditi.iyer427@yahoo.com,1623859354,bengaluru,96520,budget,diya,agarwal
cust100328,aditi iyer,mira.das949@yahoo.com,2315958481,hyderbad,259159,mid,aditi,iyer
cust102317,anita agarwal,aarav.chopra88@outlook.com,232644606,mumbay,314029,mid,anita,agarwal
cust103096,ishaan chopra,sneha.kulkarni946@gmail.com,8705392595,jaypur,90398,luxury,ishaan,chopra
cust100778,rohan patel,aarav.agarwal204@example.com,4435083390,chennnai,187047,luxury,rohan,patel
cust102111,priya kapoor,rohan.nair915@yahoo.com,9867261936,chennnai,207610,mid,priya,kapoor
cust100349,ishaan singh,priya.agarwal921@yahoo.com,186616073,bengaluru,104610,budget,ishaan,singh
cust102962,vihaan sharma,sneha.gupta224@gmail.com,7244790350,ahemdabad,178388,budget,vihaan,sharma
cust100681,aarav kulkarni,rohan.nair48@yahoo.com,6761108351,hyderbad,88094,premium,aarav,kulkarni
cust102993,vivaan agarwal,rahul.das506@example.com,6974372926,punna,80214,budget,vivaan,agarwal
cust102323,arjun reddy,sachin.kapoor501@gmail.com,9180727832,jaypur,99775,budget,arjun,reddy
cust104405,sachin singh,arjun.shah88@example.com,4249946990,gurugram,171379,mid,sachin,singh
cust101548,diya reddy,,1755271231,dehli,232196,luxury,diya,reddy
cust103000,sachin chopra,vihaan.khan28@yahoo.com,2755086930,mumbaai,456879,mid,sachin,chopra
cust100506,anaya gupta,diya.nair778@outlook.com,7832527829,new delhi,74660,budget,anaya,gupta
cust104744,ishaan chopra,vivaan.sharma440@yahoo.com,7444854153,hyderabad,174064,premium,ishaan,chopra
cust100057,anaya patel,sneha.nair439@outlook.com,5874624206,punna,219910,premium,anaya,patel
cust102688,anaya kulkarni,mira.reddy155@example.com,503634696,jaipur,70574,budget,anaya,kulkarni
cust102163,diya khan,vivaan.mehta849@example.com,4171574558,new delhi,168278,mid,diya,khan
cust100823,mira singh,vihaan.iyer349@outlook.com,3409297878,calcutta,45185,premium,mira,singh
cust100014,anita reddy,,8136268491,surat,140695,mid,anita,reddy
cust101015,sachin sharma,vivaan.singh274@yahoo.com,4426188810,mumbai,230832,luxury,sachin,sharma
cust101307,ishaan sharma,rohan.das961@outlook.com,9528908446,chennai,170139,premium,ishaan,sharma
cust104582,aditi das,mira.sharma580@gmail.com,9742739151,delhi,188873,luxury,aditi,das
cust104674,diya patel,,4733920499,gurugrm,133223,mid,diya,patel
cust102150,anita shah,vivaan.shah393@example.com,8806143812,surat,136170,luxury,anita,shah
cust101005,kabir nair,vivaan.gupta124@outlook.com,2569414651,mumbai,411277,mid,kabir,nair
cust102023,vivaan kulkarni,sneha.kapoor853@example.com,7539439937,ahemdabad,81664,premium,vivaan,kulkarni
cust102219,rohan khan,diya.reddy468@outlook.com,1591706148,chennnai,212163,luxury,rohan,khan
cust103981,sneha kulkarni,vivaan.kapoor876@gmail.com,8686666756,ahmedabad,70444,premium,sneha,kulkarni
cust103251,kabir nair,aarav.mehta297@example.com,6448492420,ahemdabad,124282,luxury,kabir,nair
cust100706,diy ashah,vivaan.kulkarni832@example.com,8193145624,kolkata,136378,luxury,diy,ashah
cust101040,rahul nair,arjun.sharma491@gmail.com,515475259,mumbai,123833,budget,rahul,nair
cust104043,vivaan patel,priya.singh388@example.com,3575525558,pune,100326,luxury,vivaan,patel
cust100576,sneha kulkarni,anaya.khan188@gmail.com,5221454951,pune,242000,premium,sneha,kulkarni
cust104882,ishaan agarwal,sachin.khan782@yahoo.com,7722349083,mumbai,432999,luxury,ishaan,agarwal
cust101919,aditi das,priya.kulkarni399@gmail.com,5721459915,ahemdabad,109158,budget,aditi,das
cust104939,diya gupta,mira.khan316@yahoo.com,3415809959,dehli,190935,mid,diya,gupta
cust102072,mira mehta,priya.kapoor757@outlook.com,528966267,gurugram,195877,budget,mira,mehta
cust104113,diya reddy,vivaan.mehta40@yahoo.com,2198290660,jaipur,238494,luxury,diya,reddy
cust103844,rahul mehta,anaya.singh438@example.com,3495963602,bengluru,32225,mid,rahul,mehta
cust103320,sneha reddy,arjun.shah972@gmail.com,7892168489,poona,163720,premium,sneha,reddy
cust102572,vihaan das,anita.gupta47@outlook.com,7746293581,ahemdabad,120083,mid,vihaan,das
cust101203,mira das,anita.shah898@gmail.com,6228541816,delhi,165362,premium,mira,das
cust101973,aditi mehta,kabir.kulkarni148@example.com,7503016009,gurgaon,295095,mid,aditi,mehta
cust100756,mira nair,vivaan.patel569@yahoo.com,6214546280,chennnai,138356,luxury,mira,nair
cust100552,rohan khan,aditi.khan663@outlook.com,3957585914,jaipur,169164,luxury,rohan,khan
cust103471,priya sharma,aditi.chopra405@example.com,7645956821,chennai,133069,luxury,priya,sharma
cust101559,priya khan,sneha.mehta545@gmail.com,391731558,poona,196456,premium,priya,khan
cust100949,priya sharma,ishaan.mehta384@outlook.com,5698245919,pune,150613,mid,priya,sharma
cust100501,sneha chopra,diya.shah939@outlook.com,7142371827,bengluru,52797,luxury,sneha,chopra
cust103999,arjun gupta,aditi.singh582@yahoo.com,5977422917,chennnai,343982,budget,arjun,gupta
cust100670,rajun patel,arjun.iyer519@gmail.com,5102796457,hydrabad,83981,budget,rajun,patel
cust104678,aarav hsarma,ishaan.agarwal165@yahoo.com,9949210969,jaipur,601894,luxury,aarav,hsarma
cust104666,aarav singh,ishaan.agarwal409@outlook.com,3371546200,gurugrm,528411,budget,aarav,singh
cust102786,aditik apoor,diya.singh544@yahoo.com,1640938054,kolkata,158669,mid,aditik,apoor
cust103600,anaya shah,vihaan.sharma853@gmail.com,819414293,delhi,230107,mid,anaya,shah
cust100204,rahul gupta,vihaan.gupta383@example.com,8182683928,new delhi,131006,mid,rahul,gupta
cust100233,ishaan patel,arjun.shah39@yahoo.com,5501367919,chennai,172510,budget,ishaan,patel
cust104208,rohan kulkarni,arjun.gupta157@example.com,1331473786,bengluru,243898,mid,rohan,kulkarni
cust102769,aarav shah,,4825418422,punna,81889,luxury,aarav,shah
cust104452,rahul sharma,priya.singh634@gmail.com,9865673348,hyderbad,204067,budget,rahul,sharma
cust101781,mira patel,vivaan.sharma363@gmail.com,3702516513,jaipur,162090,budget,mira,patel
cust103715,anaya agarwal,arjun.mehta363@outlook.com,9052155553,mumbay,281189,budget,anaya,agarwal
cust102203,aditi khan,anaya.mehta873@example.com,7541253766,noida,62769,premium,aditi,khan
cust102484,mira shah,aditi.kulkarni933@example.com,8834804126,bengluru,265451,mid,mira,shah
cust102601,priy adas,rohan.kapoor23@example.com,1625329870,new delhi,108770,mid,priy,adas
cust100385,vivaan chopra,sneha.patel825@example.com,3776252830,pune,65460,premium,vivaan,chopra
cust102830,kabir das,diya.chopra755@yahoo.com,4466119931,hydrabad,157602,premium,kabir,das
cust102418,kaibr reddy,aarav.iyer451@gmail.com,5803215903,jaipur,141488,premium,kaibr,reddy
cust102400,diya gupta,vivaan.sharma295@example.com,9791063949,gurugram,199676,premium,diya,gupta
cust104092,sachin mehta,diya.sharma931@yahoo.com,9269757171,gurugrm,194644,premium,sachin,mehta
cust103533,arjun das,ishaan.agarwal425@yahoo.com,4970680490,nodia,290891,mid,arjun,das
cust103461,priya agarwal,,4940813210,new delhi,222600,budget,priya,agarwal
cust102087,vivaan gupta,aarav.patel770@outlook.com,2534919111,punna,198380,luxury,vivaan,gupta
cust104157,sneha khan,mira.nair398@outlook.com,943029658,chennai,54968,luxury,sneha,khan
cust103401,aditi chopra,sneha.khan615@yahoo.com,148607548,delhi,205196,premium,aditi,chopra
cust102505,aarav iyer,rohan.patel203@yahoo.com,7255207756,ahmedabad,262294,mid,aarav,iyer
cust101885,kabir kapoor,aditi.agarwal462@gmail.com,6689543872,ahemdabad,239401,mid,kabir,kapoor
cust101695,aarav iyer,sachin.gupta621@outlook.com,1045646191,calcutta,290982,luxury,aarav,iyer
cust104821,aditi mehta,anaya.shah50@gmail.com,3236814403,noida,129047,budget,aditi,mehta
cust102336,diya nair,aditi.mehta259@outlook.com,1985452657,jaypur,83411,budget,diya,nair
cust102604,sneha agarwal,rahul.das108@outlook.com,7592539642,hyderabad,84044,budget,sneha,agarwal
cust100717,sneha gupta,mira.sharma415@example.com,2253982998,hyderbad,73490,premium,sneha,gupta
cust102916,anaya reddy,sachin.gupta565@outlook.com,8433980307,new delhi,92791,luxury,anaya,reddy
cust104201,ishaan patel,diya.nair585@outlook.com,5041722428,surrat,234947,budget,ishaan,patel
cust102992,kabir shah,arjun.chopra525@yahoo.com,4648204765,calcutta,139875,budget,kabir,shah
cust101017,anita patel,diya.sharma813@example.com,2479769312,jaypur,50231,premium,anita,patel
cust103155,ishaan sharma,rahul.sharma225@yahoo.com,3000299821,chennnai,276332,mid,ishaan,sharma
cust100539,aditi kapoor,arjun.iyer331@gmail.com,3184860099,ahemdabad,134191,premium,aditi,kapoor
cust101760,vihaan chopra,rohan.nair195@gmail.com,5426828363,gurgaon,355830,mid,vihaan,chopra
cust100771,rohan mehta,mira.kapoor185@outlook.com,178373091,hyderabad,138249,mid,rohan,mehta
cust104743,kabir das,aarav.patel541@example.com,971191102,ahemdabad,140156,budget,kabir,das
cust104996,anaya iyer,kabir.iyer145@yahoo.com,4941880625,surrat,402944,budget,anaya,iyer
cust103875,rohan reddy,aarav.patel340@outlook.com,6850307109,kolkata,486793,budget,rohan,reddy
cust102754,kabir shah,ishaan.reddy876@gmail.com,9456308692,nodia,123990,budget,kabir,shah
cust103374,vihaan shah,sneha.kapoor481@outlook.com,8588350725,gurugram,23015,mid,vihaan,shah
cust101827,mira khan,anita.reddy92@outlook.com,6364168909,gurugram,76088,luxury,mira,khan
cust104040,sneha gupta,diya.das854@outlook.com,3799608973,pune,191927,budget,sneha,gupta
cust101924,sachin iyer,anaya.nair271@outlook.com,5497469621,ahmedabad,126882,luxury,sachin,iyer
cust104019,vihaan reddy,vivaan.agarwal553@example.com,1327866726,bengaluru,231687,budget,vihaan,reddy
cust104959,vihaan reddy,diya.kulkarni766@gmail.com,6240708657,gurugrm,324551,premium,vihaan,reddy
cust104697,aarav das,ishaan.nair403@yahoo.com,99510072,mumbai,179066,budget,aarav,das
cust102955,sneha sharma,vihaan.patel626@outlook.com,9437156616,noida,86136,premium,sneha,sharma
cust100238,vivaan khan,mira.khan237@outlook.com,2452583345,hydrabad,118746,luxury,vivaan,khan
cust103989,aarav shah,priya.patel422@gmail.com,1783116272,noida,138185,luxury,aarav,shah
cust101007,priya chopra,rahul.kulkarni914@example.com,3005479108,bengaluru,99707,premium,priya,chopra
cust102092,kabir iyer,rohan.nair302@gmail.com,7272894745,noida,117865,luxury,kabir,iyer
cust104050,arjun khan,rohan.agarwal897@gmail.com,1185348678,mumbay,122816,budget,arjun,khan
cust104953,anita gupta,arjun.kulkarni628@yahoo.com,7676603149,hyderabad,158687,premium,anita,gupta
cust101792,anaya kulkarni,aditi.khan720@yahoo.com,8785953018,surrat,145904,premium,anaya,kulkarni
cust104535,diya khan,vihaan.patel647@yahoo.com,296203279,mumbaai,217248,budget,diya,khan
cust101644,rohan reddy,mira.gupta38@example.com,8717143579,chennai,282023,budget,rohan,reddy
cust103467,aarav das,kabir.kapoor58@outlook.com,5242187199,gurgaon,324056,mid,aarav,das
cust101983,vivaan singh,kabir.mehta32@outlook.com,9091013408,mumbai,147342,mid,vivaan,singh
cust100377,sneha reddy,rahul.shah266@example.com,5820639911,chennai,328495,premium,sneha,reddy
cust102479,anaya iyer,rohan.chopra666@outlook.com,3838232002,jaypur,107828,premium,anaya,iyer
cust100982,sachin agarwal,aditi.singh42@outlook.com,9427353299,bangalore,132869,budget,sachin,agarwal
cust104042,rohan chopra,diya.das563@yahoo.com,8833869008,surat,42162,budget,rohan,chopra
cust104850,ishaan shah,priya.kulkarni452@example.com,1588337036,chennai,287413,luxury,ishaan,shah
cust103487,sneha sharma,ishaan.nair643@yahoo.com,9651341510,chennai,231762,premium,sneha,sharma
cust102346,arjun khan,anaya.reddy229@gmail.com,5095211537,surrat,155378,premium,arjun,khan
cust101088,priya iyer,anita.sharma745@gmail.com,5981376396,hyderbad,145945,budget,priya,iyer
cust100329,kabir khan,ishaan.shah419@example.com,5251234026,pune,140847,premium,kabir,khan
cust100679,adit igupta,,6983493604,punna,215137,budget,adit,igupta
cust102043,rohan reddy,vivaan.reddy443@example.com,2624027722,bangalore,291871,budget,rohan,reddy
cust100239,rohan chopra,arjun.iyer5@outlook.com,1067634338,mumbai,193027,luxury,rohan,chopra
cust103009,vihaan khna,vivaan.iyer268@example.com,502908711,gurgaon,249628,mid,vihaan,khna
cust103892,aditi shah,vivaan.reddy259@example.com,3614214057,calcutta,230173,premium,aditi,shah
cust101936,anaya gupta,rohan.chopra62@outlook.com,9008982740,hyderbad,239563,budget,anaya,gupta
cust104349,sneha kulkarni,mira.nair186@gmail.com,3274466989,hyderbad,124147,premium,sneha,kulkarni
cust100897,diya mehta,aditi.gupta565@example.com,1420548534,jaipur,86886,premium,diya,mehta
cust102472,rahul khan,diya.gupta984@gmail.com,5091419910,poona,72746,premium,rahul,khan
cust101866,mira khan,,3663467447,chennnai,100161,mid,mira,khan
cust102773,aditi singh,arjun.patel390@example.com,3152700451,kalkata,246893,premium,aditi,singh
cust104482,kabir agarwal,aarav.sharma718@example.com,285415101,chennai,128558,mid,kabir,agarwal
cust100248,aarav gputa,arjun.shah190@gmail.com,4692280187,jaipur,152573,budget,aarav,gputa
cust102877,anaya khan,aarav.chopra781@outlook.com,7189061134,dehli,215489,premium,anaya,khan
cust100650,rohan nair,priya.patel679@yahoo.com,1590582853,chennai,160666,premium,rohan,nair
cust101562,rahul reddy,rohan.chopra836@gmail.com,7258846730,mumbay,71710,luxury,rahul,reddy
cust103693,vihaan iyer,vivaan.patel482@gmail.com,9565386694,bangalore,216484,premium,vihaan,iyer
cust104194,vivaan das,,3828036335,surat,146053,luxury,vivaan,das
cust102430,rahul das,vihaan.khan757@gmail.com,5576524483,chennai,77028,premium,rahul,das
cust104178,diya sharma,anaya.reddy497@outlook.com,7542401518,jaipur,181011,budget,diya,sharma
cust101082,priya sharma,kabir.kapoor881@example.com,8377986729,mumbaai,76861,luxury,priya,sharma
cust100981,aarav kulkarni,aditi.kulkarni571@example.com,3001753907,poona,148715,luxury,aarav,kulkarni
cust102227,aarav chopra,mira.nair571@yahoo.com,7157082791,mumbaai,167220,mid,aarav,chopra
cust100132,rohan chopra,ishaan.chopra41@example.com,2698406925,delhi,119064,mid,rohan,chopra
cust100010,anaya nair,diya.sharma137@yahoo.com,7714741631,bangalore,111831,luxury,anaya,nair
cust103910,ishaan chopra,sneha.kulkarni900@outlook.com,3247668315,surrat,111962,premium,ishaan,chopra
cust100990,rohan agarwal,arjun.iyer535@yahoo.com,980463297,jaypur,144288,luxury,rohan,agarwal
cust104074,sneha shah,arjun.sharma343@example.com,2475506861,bengluru,280968,premium,sneha,shah
cust103846,aditi reddy,anita.reddy809@yahoo.com,1442803185,dehli,100447,mid,aditi,reddy
cust100547,diya chopra,mira.iyer862@outlook.com,4077031812,kalkata,179501,luxury,diya,chopra
cust104556,roha niyer,sachin.gupta486@yahoo.com,6294561246,hydrabad,72531,mid,roha,niyer
cust101524,anaya gupta,diya.patel840@example.com,8640618615,punna,331578,budget,anaya,gupta
cust103281,vivaan chopra,rahul.iyer422@gmail.com,1129553940,noida,317319,mid,vivaan,chopra
cust101398,aarav sharma,aditi.mehta457@gmail.com,6085588401,poona,117961,luxury,aarav,sharma
cust101232,priya iyer,kabir.kulkarni584@gmail.com,8633274297,gurgaon,295759,luxury,priya,iyer
cust100937,diya nair,anita.nair6@outlook.com,9801328923,nodia,94547,luxury,diya,nair
cust101228,sneha iyer,kabir.mehta453@gmail.com,2450281948,mumbai,250055,premium,sneha,iyer
cust101432,kabir shah,rohan.gupta320@yahoo.com,2234215408,new delhi,65416,budget,kabir,shah
cust102404,kabir singh,aditi.patel231@gmail.com,7742590377,jaipur,181588,mid,kabir,singh
cust100584,anaya kulkarni,aditi.patel766@outlook.com,2386334073,punna,347551,mid,anaya,kulkarni
cust104302,priya gupta,kabir.patel180@gmail.com,5319197147,bengluru,84069,budget,priya,gupta
cust102690,sneha gupta,sneha.kapoor501@gmail.com,2873662756,ahemdabad,228223,premium,sneha,gupta
cust101444,sachin iyer,vivaan.kulkarni579@outlook.com,3874474697,mumbaai,74576,mid,sachin,iyer
cust103274,aarav khan,sachin.singh680@yahoo.com,1570813823,ahemdabad,153691,mid,aarav,khan
cust101396,arjun shah,sneha.agarwal743@outlook.com,997915831,gurgaon,64120,premium,arjun,shah
cust102097,anaya khan,vihaan.singh871@gmail.com,6985692970,mumbay,305381,budget,anaya,khan
cust103040,vivaan chopra,anita.shah379@example.com,4605358232,jaypur,232602,mid,vivaan,chopra
cust101681,vihaan mehta,sachin.das326@example.com,3737383194,bangalore,204987,mid,vihaan,mehta
cust103973,priya das,sachin.sharma4@gmail.com,4895745808,bengluru,104264,budget,priya,das
cust103197,rohan agarwal,aditi.singh830@example.com,3634967978,kolkata,53781,luxury,rohan,agarwal
cust101071,vivaan patel,diya.sharma606@gmail.com,7146359372,surat,126311,premium,vivaan,patel
cust100533,ishaan singh,rahul.patel14@outlook.com,7287948660,jaipur,76411,luxury,ishaan,singh
cust102469,aarav agarwal,anaya.mehta862@example.com,6800557332,ahemdabad,77241,luxury,aarav,agarwal
cust103413,rohan iyer,rohan.nair124@gmail.com,6497431542,surat,122760,mid,rohan,iyer
cust102384,sneha singh,diya.patel296@yahoo.com,7482050145,mumbay,283403,luxury,sneha,singh
cust102824,rohan singh,sneha.mehta755@outlook.com,150861683,ahemdabad,314302,premium,rohan,singh
cust102398,sachin kapoor,rahul.gupta690@yahoo.com,9453006947,hydrabad,77711,premium,sachin,kapoor
cust101649,ishaan das,,3754970527,mumbai,232171,luxury,ishaan,das
cust104977,aarav reddy,vihaan.kulkarni207@outlook.com,1937473993,pune,158115,budget,aarav,reddy
cust104809,rahul reddy,ishaan.nair308@outlook.com,122258448,ahmedabad,129148,mid,rahul,reddy
cust103847,arjun iyer,priya.das670@outlook.com,4887388108,mumbai,214324,luxury,arjun,iyer
cust104230,vivaan mehta,anaya.sharma890@yahoo.com,8345680238,bangalore,146903,mid,vivaan,mehta
cust102927,vihaan patel,diya.sharma348@outlook.com,3338651110,ahmedabad,104631,premium,vihaan,patel
cust103421,aarav shah,anaya.patel208@outlook.com,5034114637,mumbay,201381,luxury,aarav,shah
cust104183,mira patel,mira.sharma864@yahoo.com,7223087276,mumbay,233516,premium,mira,patel
cust104020,anaya chopra,kabir.nair605@gmail.com,2793613816,gurgaon,71742,premium,anaya,chopra
cust102250,aditi singh,,6846983355,ahemdabad,264229,mid,aditi,singh
cust101977,priya das,mira.agarwal577@gmail.com,8316329822,jaipur,62499,budget,priya,das
cust102009,anita singh,sneha.chopra891@gmail.com,3702740084,gurugrm,69892,luxury,anita,singh
cust103372,anita khan,sachin.singh420@outlook.com,2290739605,hydrabad,170234,luxury,anita,khan
cust104159,arjun reddy,rahul.khan587@outlook.com,2528614477,calcutta,85384,mid,arjun,reddy
cust102297,rohan reddy,aditi.agarwal286@outlook.com,823064036,chennai,374824,budget,rohan,reddy
cust101111,rohan agarwal,anita.reddy332@example.com,4770073345,noida,226876,premium,rohan,agarwal
cust101460,anita das,ishaan.singh793@example.com,6324868622,bengaluru,421102,mid,anita,das
cust103629,arjun shah,arjun.iyer712@outlook.com,1534102598,kalkata,237324,luxury,arjun,shah
cust103853,mira shah,sachin.mehta399@example.com,6186166059,noida,166157,mid,mira,shah
cust103800,aditi agarwal,kabir.chopra863@example.com,8290329332,mumbai,190366,premium,aditi,agarwal
cust102210,mira mehta,rohan.shah130@outlook.com,2206072323,ahemdabad,201266,luxury,mira,mehta
cust101705,aditi das,vivaan.das377@yahoo.com,6197827224,bangalore,175735,budget,aditi,das
cust101220,diya khan,anaya.kapoor440@yahoo.com,3026765254,kolkata,237509,luxury,diya,khan
cust100742,diya sharma,arjun.agarwal410@yahoo.com,4192305535,surrat,278905,luxury,diya,sharma
cust100240,aarav agarwal,kabir.agarwal726@gmail.com,72293721,chennnai,150291,mid,aarav,agarwal
cust104701,rohan mehta,priya.chopra752@outlook.com,6661404451,hydrabad,124921,mid,rohan,mehta
cust104704,diya singh,rohan.kulkarni371@outlook.com,6477518786,bengluru,148770,luxury,diya,singh
cust103427,kabi riyer,sneha.shah523@example.com,5236954400,mumbaai,94152,mid,kabi,riyer
cust100318,anaya patel,anaya.singh673@gmail.com,6479431493,surrat,103031,luxury,anaya,patel
cust102514,kabir agarwal,aarav.gupta185@outlook.com,2768244524,gurgaon,397309,mid,kabir,agarwal
cust101024,vihaan chopra,rahul.agarwal954@example.com,6025847501,hydrabad,176561,budget,vihaan,chopra
cust102647,mira shamra,vivaan.kapoor485@example.com,4146241944,surat,95928,luxury,mira,shamra
cust102068,aditi iyer,anaya.kapoor67@yahoo.com,9476559898,bangalore,247808,mid,aditi,iyer
cust103587,anita kapoor,rahul.das353@outlook.com,6644415103,hydrabad,131228,luxury,anita,kapoor
cust100254,vihaan sharma,arjun.reddy455@gmail.com,2619277823,bengaluru,168756,mid,vihaan,sharma
cust102841,vihaan kapoor,kabir.chopra9@gmail.com,2219340721,surat,112906,budget,vihaan,kapoor
cust104443,sneha iyer,,4559964407,jaypur,339699,luxury,sneha,iyer
cust104330,kabir reddy,rahul.sharma572@gmail.com,8549018846,mumbai,180779,budget,kabir,reddy
cust104121,arjun reddy,aditi.singh34@outlook.com,9631365051,noida,191237,mid,arjun,reddy
cust100074,rahul khan,vihaan.patel841@yahoo.com,4369166579,pune,401110,luxury,rahul,khan
cust103351,vivaan patel,arjun.khan858@gmail.com,79732039,dehli,148323,budget,vivaan,patel
cust100346,anita shah,diya.reddy791@gmail.com,1207985879,bangalore,209500,luxury,anita,shah
cust104281,rohan kulkarni,diya.reddy146@example.com,3070811267,bangalore,564966,mid,rohan,kulkarni
cust100810,sneha khan,sachin.reddy876@outlook.com,8256518496,ahemdabad,150737,premium,sneha,khan
cust100920,priya agarwal,anaya.patel361@gmail.com,8420714830,gurugram,258326,budget,priya,agarwal
cust103343,arjun sharma,anita.khan446@gmail.com,464410594,hyderbad,230193,budget,arjun,sharma
cust100064,vivaan agarwal,vihaan.sharma13@outlook.com,9462695537,dehli,129307,luxury,vivaan,agarwal
cust102335,aarav singh,aditi.iyer9@outlook.com,862231072,surat,117640,luxury,aarav,singh
cust104854,anita kaporo,anita.khan655@outlook.com,145700575,bengaluru,323837,luxury,anita,kaporo
cust102568,priya agarwal,aditi.agarwal336@gmail.com,9796295289,surat,160209,luxury,priya,agarwal
cust101134,anayaa garwal,ishaan.das517@gmail.com,3079770393,surrat,78944,mid,anayaa,garwal
cust104733,ishaan kapoor,diya.kulkarni570@outlook.com,6184041673,gurugram,181140,budget,ishaan,kapoor
cust103113,vihaan patel,rohan.mehta687@example.com,491252197,ahmedabad,233249,mid,vihaan,patel
cust104813,anita agarwal,rahul.kapoor447@yahoo.com,2643291473,calcutta,120179,premium,anita,agarwal
cust101928,kabir mehta,aarav.sharma874@example.com,4402332202,gurugram,261011,premium,kabir,mehta
cust103618,diya mehta,aditi.das373@yahoo.com,8450176662,nodia,112888,premium,diya,mehta
cust104970,rahul kulkarni,vivaan.iyer990@outlook.com,26235272,chennai,204611,budget,rahul,kulkarni
cust101821,sachin chopra,mira.nair75@yahoo.com,1120078172,jaipur,127352,budget,sachin,chopra
cust100565,vivaan reddy,diya.iyer143@yahoo.com,4695408373,mumbaai,216441,premium,vivaan,reddy
cust104688,vihaan sharma,sneha.mehta41@outlook.com,6801231355,delhi,107650,budget,vihaan,sharma
cust101532,vivaan shah,kabir.nair419@example.com,5743702412,poona,150303,budget,vivaan,shah
cust103350,anaya sharma,vihaan.sharma484@yahoo.com,4612984802,punna,67990,premium,anaya,sharma
cust104770,sneha singh,kabir.kapoor646@example.com,1828529216,kalkata,310856,premium,sneha,singh
cust101784,vihaan iyer,anita.patel740@gmail.com,2374195732,nodia,134172,mid,vihaan,iyer
cust102985,anita khan,sachin.chopra660@yahoo.com,2772451215,jaipur,190163,premium,anita,khan
cust100335,sneha iyer,vivaan.kulkarni733@yahoo.com,973080483,chennai,68634,budget,sneha,iyer
cust104705,sneha patel,vihaan.iyer561@outlook.com,7065572788,noida,260935,budget,sneha,patel
cust100598,vihaan iyer,,4418705115,chennnai,510213,premium,vihaan,iyer
cust101529,rahul mehta,priya.mehta434@gmail.com,8194997223,ahemdabad,119235,luxury,rahul,mehta
cust102175,sneha gupta,mira.singh810@gmail.com,1843813363,ahemdabad,227338,premium,sneha,gupta
cust103497,rahul chopra,sachin.nair179@yahoo.com,1859863841,mumbay,109414,luxury,rahul,chopra
cust103010,priya kapoor,anita.kulkarni758@yahoo.com,4531157028,nodia,357616,budget,priya,kapoor
cust101828,arjun reddy,rohan.shah664@yahoo.com,1418773136,surat,96292,budget,arjun,reddy
cust102744,diya iyer,anaya.khan524@gmail.com,7464926842,hyderabad,95192,premium,diya,iyer
cust101789,aarav reddy,priya.sharma661@yahoo.com,7221103506,new delhi,115043,premium,aarav,reddy
cust103032,vihaan sharma,vihaan.mehta21@outlook.com,290068969,gurugram,155269,premium,vihaan,sharma
cust100578,vivaan gupta,ishaan.agarwal302@yahoo.com,2351282038,ahemdabad,177566,premium,vivaan,gupta
cust102287,aarav reddy,priya.kulkarni4@outlook.com,7805067391,jaypur,313158,mid,aarav,reddy
cust102084,sachin mehta,rohan.agarwal656@outlook.com,6765816702,delhi,660264,budget,sachin,mehta
cust104884,anaya sharma,rahul.patel727@gmail.com,3797301190,ahemdabad,146571,premium,anaya,sharma
cust103076,rahul kulkarni,sachin.gupta743@yahoo.com,5674688613,kalkata,126127,luxury,rahul,kulkarni
cust104414,arjun agarwal,sachin.singh195@gmail.com,4243189713,chennnai,35376,premium,arjun,agarwal
cust104772,vivaan agarwal,vivaan.patel559@example.com,6430558585,gurugram,59588,premium,vivaan,agarwal
cust100454,aarav kulkanri,aarav.reddy805@yahoo.com,6769972183,hyderbad,110793,mid,aarav,kulkanri
cust102341,aarav mehta,kabir.sharma192@yahoo.com,3724233981,noida,137497,luxury,aarav,mehta
cust103797,aarav das,rahul.reddy548@gmail.com,7818967755,surrat,207669,premium,aarav,das
cust101109,mira mehta,rahul.sharma528@gmail.com,3704096406,hyderabad,136508,mid,mira,mehta
cust100888,ishaan chopra,anaya.kulkarni267@example.com,8862953493,delhi,57275,budget,ishaan,chopra
cust103518,anaya iyer,aarav.sharma804@outlook.com,5638139655,ahemdabad,254059,premium,anaya,iyer
cust103684,priya agarwal,rohan.shah880@gmail.com,7140946132,gurugram,116119,mid,priya,agarwal
cust103968,sachin agarwal,ishaan.khan227@example.com,868455588,ahemdabad,126078,mid,sachin,agarwal
cust103791,mira nair,sneha.shah243@example.com,3997200761,ahmedabad,220049,luxury,mira,nair
cust101530,aarav chopra,mira.kapoor809@outlook.com,1298758250,noida,94245,luxury,aarav,chopra
cust104648,sneha shah,arjun.shah364@example.com,8574201234,gurugram,301447,mid,sneha,shah
cust104269,priya mehta,diya.singh752@example.com,2799054009,ahemdabad,60094,luxury,priya,mehta
cust100708,rohan chopra,vihaan.shah275@outlook.com,3524229876,delhi,182260,budget,rohan,chopra
cust103979,rohan nair,sachin.iyer61@yahoo.com,6855885921,chennnai,294904,budget,rohan,nair
cust101274,diya reddy,vivaan.das585@gmail.com,5092139079,hyderbad,128285,mid,diya,reddy
