broker_id,broker_name,experience_years,rating,experience_level,city_avg_rating,city_Ahmedabad,city_Bangalore,city_Bengaluru,city_Bengluru,city_Calcutta,city_Chennai,city_Chennnai,city_Dehli,city_Delhi,city_Gurgaon,city_Gurugram,city_Gurugrm,city_Hyderabad,city_Hyderbad,city_Hydrabad,city_Jaipur,city_Jaypur,city_Kalkata,city_Kolkata,city_Mumbaai,city_Mumbai,city_Mumbay,city_New Delhi,city_Nodia,city_Noida,city_Poona,city_Pune,city_Punna,city_Surat,city_Surrat,agency_Homenest,agency_Prophub,agency_Propsquare,agency_Skyline Realty,agency_Urbankeys
BRK50257,Anaya Hsah,5.0,4.2,Junior,3.9384615384615387,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
BRK50258,Sachin Mehta,3.0,4.9,Junior,3.9761904761904763,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50259,Arjun Sharma,4.0,2.7,Junior,3.629166666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
BRK50260,Arjun Mehta,13.0,4.0,Senior,3.65,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BRK50261,Anaya Gupta,4.0,3.8041666666666667,Junior,3.8041666666666667,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50262,Arju Nchopra,2.0,4.2,Beginner,3.2125,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BRK50263,Anita Mehta,4.0,3.7,Junior,3.831578947368421,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
BRK50264,Sachin Nair,10.0,4.1,Mid,3.86,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
BRK50265,Sachin Patel,4.0,4.3,Junior,3.5545454545454547,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
BRK50266,Rohan Shah,9.0,2.7,Mid,3.9384615384615387,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
BRK50267,Aditi Reddy,2.0,4.3,Beginner,3.9761904761904763,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50268,Priya Das,3.0,2.6,Junior,3.55,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50269,Mira Gupta,6.0,4.6,Mid,3.75,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
BRK50270,Mira Shah,7.0,3.2,Mid,3.78421052631579,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
BRK50271,Anaya Kapoor,2.0,3.5,Beginner,3.8086956521739133,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
BRK50272,Anaya Iyer,9.0,3.2,Mid,3.5869565217391304,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
BRK50273,Anaya Sharma,8.0,3.1,Mid,3.5458333333333334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
BRK50274,Vihaan Mehta,4.0,2.7,Junior,3.4842105263157896,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
BRK50275,Aarav Singh,5.0,3.9,Junior,3.78421052631579,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
BRK50276,Rahul Shah,4.0,3.8,Junior,3.6260869565217395,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
BRK50277,Mira Sharma,4.0,3.2,Junior,3.522222222222222,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50278,Aditi Patel,5.0,5.0,Junior,3.831578947368421,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
BRK50279,Aditi Iyer,6.0,2.6,Mid,3.8041666666666667,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
BRK50280,Vivaan Khan,10.0,3.7,Mid,3.905882352941177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
BRK50281,Aditi Gupta,4.0,3.4,Junior,3.6899999999999995,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
BRK50282,Sneha Mehta,2.0,3.2,Beginner,3.477777777777778,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
BRK50283,Anaya Singh,9.0,4.0,Mid,3.75,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
BRK50284,Vivaan Chopra,6.0,3.7,Mid,3.65,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50285,Mira Sharma,4.0,4.014285714285714,Junior,4.014285714285714,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
BRK50286,Kabir Singh,6.0,3.6,Mid,3.738095238095238,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50287,Kabir Khan,8.0,4.6,Mid,3.5545454545454547,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50288,Anita Patel,3.0,4.1,Junior,3.4058823529411764,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
BRK50289,Vihaan Iyer,5.0,2.7,Junior,3.75,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50290,Rohan Shah,2.0,3.75,Beginner,3.75,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
BRK50291,Vivaan Kapoor,9.0,2.9,Mid,3.5869565217391304,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
BRK50292,Vivaan Khan,4.0,3.6,Junior,3.5458333333333334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
BRK50293,Vihaan Das,10.0,3.5,Mid,3.86,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
BRK50294,Arjun Shah,12.0,4.5,Senior,3.9384615384615387,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
BRK50295,Arjun Iyer,6.0,4.4,Mid,3.738095238095238,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
BRK50296,Vivaan Singh,9.0,3.9,Mid,3.9333333333333336,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50297,Aditi Kulkarni,3.0,4.9,Junior,3.807142857142857,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
BRK50298,Priya Singh,6.0,3.2,Mid,3.914285714285714,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
BRK50299,Sneha Kulkarni,5.0,3.9,Junior,3.905882352941177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
BRK50300,Kabir Kulkarni,10.0,3.4,Mid,3.8041666666666667,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BRK50301,Vihaan Agarwal,2.0,3.0,Beginner,3.738095238095238,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
BRK50302,Ishaan Patel,5.0,4.2,Junior,3.8041666666666667,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BRK50303,Rahul Kapoor,1.0,5.0,Beginner,3.808333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
BRK50304,Anaya Singh,6.0,2.6,Mid,3.6899999999999995,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50305,Aditi Khan,4.0,4.6,Junior,3.9761904761904763,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
BRK50306,Aditi Nair,5.0,3.9,Junior,3.807142857142857,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
BRK50307,Diya Nair,3.0,4.8,Junior,3.8041666666666667,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
BRK50308,Rohan Iyer,6.0,2.9,Mid,3.5458333333333334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
BRK50309,Kabir Chopra,5.0,3.7,Junior,3.86,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
BRK50310,Sachin Kapoor,2.0,5.0,Beginner,3.905882352941177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
BRK50311,Diay Chopra,11.0,3.9,Senior,3.6260869565217395,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
BRK50312,Rahul Iyer,10.0,2.5,Mid,3.6260869565217395,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
BRK50313,Rohan Shah,11.0,4.7,Senior,3.808333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
BRK50314,Rohan Khan,7.0,3.3,Mid,3.9761904761904763,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BRK50315,Aarav Singh,6.0,4.8,Mid,3.75,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
BRK50316,Sachin Singh,5.0,3.6,Junior,3.5458333333333334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50317,Anaay Nair,2.0,4.0,Beginner,3.522222222222222,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50318,Aarav Patel,9.0,3.2,Mid,4.014285714285714,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
BRK50319,Sneha Patel,4.0,4.1,Junior,3.905882352941177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
BRK50320,Ishaan Iyer,12.0,4.1,Senior,3.914285714285714,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
BRK50321,Diya Nair,3.0,3.1,Junior,3.6666666666666665,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
BRK50322,Sneha Kulkarni,8.0,2.9,Mid,3.9333333333333336,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50323,Mira Gupta,7.0,3.3,Mid,3.629166666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
BRK50324,Rahul Khan,1.0,4.0,Beginner,3.78421052631579,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
BRK50325,Kabir Mehta,5.0,3.7,Junior,3.905882352941177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
BRK50326,Aarav Das,14.0,4.8,Senior,3.65,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BRK50327,Arjun Nair,5.0,4.7,Junior,3.914285714285714,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
BRK50328,Kabir Das,6.0,3.2,Mid,3.4842105263157896,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
BRK50329,Vihaan Shah,1.0,2.8,Beginner,3.808333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
BRK50330,Vivaan Reddy,12.0,3.4,Senior,3.522222222222222,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
BRK50331,Rohan Shah,3.0,4.5,Junior,3.4058823529411764,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
BRK50332,Sneha Patel,4.0,3.7,Junior,3.8041666666666667,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BRK50333,Sachin Khan,4.0,3.9,Junior,3.5869565217391304,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50334,Rahul Iyer,3.0,4.7,Junior,3.86,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
BRK50335,Rajun Iyer,5.0,3.5,Junior,3.6260869565217395,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
BRK50336,Sachin Singh,4.0,3.6291666666666664,Junior,3.629166666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BRK50337,Kabir Gupta,5.0,3.2,Junior,3.78421052631579,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
BRK50338,Rahul Yier,6.0,3.7,Mid,3.807142857142857,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
BRK50339,Arjun Singh,7.0,3.0,Mid,3.905882352941177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
BRK50340,Sachin Mehta,12.0,3.9761904761904763,Senior,3.9761904761904763,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50341,Kabir Kapoor,1.0,4.7,Beginner,3.5869565217391304,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
BRK50342,Priya Das,7.0,5.0,Mid,3.65,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BRK50343,Diya Shah,14.0,4.4,Senior,3.8041666666666667,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
BRK50344,Rohan Iyer,2.0,4.2,Beginner,3.808333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
BRK50345,Sneha Mehta,3.0,3.4,Junior,3.9761904761904763,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50346,Vihaan Sharma,1.0,4.3,Beginner,3.78421052631579,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
BRK50347,Vihaan Patel,5.0,4.6,Junior,3.78421052631579,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
BRK50348,Aditi Agarwal,8.0,2.8,Mid,3.9384615384615387,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
BRK50349,Sachin Kapoor,8.0,3.5,Mid,3.5458333333333334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
BRK50350,Rahul Kulkarni,6.0,3.8,Mid,3.6260869565217395,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
BRK50351,Arjun Khan,3.0,4.7,Junior,3.55,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
BRK50352,Anita Reddy,6.0,3.2,Mid,3.914285714285714,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
BRK50353,Aarav Iyer,4.0,2.7,Junior,3.807142857142857,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50354,Rohan Gupta,2.0,4.7,Beginner,3.8041666666666667,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
BRK50355,Diya Nair,17.0,4.2,Senior,3.5545454545454547,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BRK50356,Ishaan Patel,5.0,2.6,Junior,3.629166666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
BRK50357,Vivaan Gupta,3.0,3.6,Junior,3.5458333333333334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BRK50358,Anita Patel,7.0,3.5,Mid,3.4058823529411764,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
BRK50359,Anaya Shah,5.0,2.9,Junior,3.4842105263157896,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
BRK50360,Sneha Kapoor,4.0,4.6,Junior,3.65,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50361,Vihaan Mehta,10.0,2.9,Mid,3.4058823529411764,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
BRK50362,Mira Gupta,3.0,3.808333333333333,Junior,3.808333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
BRK50363,Sneha Chopra,8.0,3.6,Mid,3.6899999999999995,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
BRK50364,Anita Reddy,3.0,3.3,Junior,3.629166666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50365,Aarav Iyer,6.0,3.905882352941177,Mid,3.905882352941177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
BRK50366,Rohan Singh,5.0,4.9,Junior,3.905882352941177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
BRK50367,Vivaan Shah,6.0,3.4,Mid,3.8041666666666667,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50368,Arjun Nair,7.0,2.7,Mid,3.522222222222222,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BRK50369,Diya Singh,1.0,3.1,Beginner,3.5869565217391304,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BRK50370,Ishaan Shah,5.0,4.3,Junior,3.477777777777778,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
BRK50371,Aditi Reddy,4.0,4.9,Junior,3.738095238095238,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
BRK50372,Sneha Chopra,16.0,2.8,Senior,3.75,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
BRK50373,Priya Chopra,0.0,3.0,,3.6899999999999995,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50374,Sachin Mehta,2.0,4.9,Beginner,3.8086956521739133,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
BRK50375,Aarav Agarwla,9.0,3.3,Mid,3.905882352941177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
BRK50376,Sachin Singh,3.0,4.8,Junior,3.5869565217391304,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
BRK50377,Vivaan Kulkarni,6.0,4.3,Mid,3.86,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50378,Anita Shah,7.0,3.1,Mid,3.6260869565217395,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
BRK50379,Sneha Chopra,2.0,2.8,Beginner,3.807142857142857,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
BRK50380,Aditi Sharma,7.0,4.7,Mid,3.4058823529411764,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
BRK50381,Mira Mehta,2.0,4.2,Beginner,3.808333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
BRK50382,Sachin Agarwal,8.0,5.0,Mid,3.738095238095238,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BRK50383,Arjun Kapoor,3.0,2.8,Junior,3.5869565217391304,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
BRK50384,Anaya Singh,8.0,3.4,Mid,3.6260869565217395,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
BRK50385,Rohan Agarwal,5.0,4.1,Junior,3.9761904761904763,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
BRK50386,Anita Chopra,5.0,3.2,Junior,3.6260869565217395,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
