customer_id,full_name,email,phone,city,annual_income,segment
CUST102222,Aanya Shah,ishaan.mehta96@example.com,8286267779,New Delhi,37468,Mid
CUST102223,Vihaan Nair,kabir.singh483@outlook.com,5475770279,Jaipur,,Luxury
CUST102224,Sneha Mehta,anita.iyer863@example.com,,Mumbaai,309157,Budget
CUST102225,Vivaan Patel,sachin.singh81@gmail.com,8874846038,Dehli,168994,Mid
CUST102226,Anaya Singh,rohan.mehta941@gmail.com,6020903730,Gurugram,440982,Budget
CUST102227,Aarav Chopra,mira.nair571@yahoo.com,7157082791,Mumbaai,167220,Mid
CUST102228,Diya Chopra,anaya.kulkarni370@example.com,6792364337,Jaypur,177914,Budget
CUST102229,Aarav Sharma,rahul.reddy955@gmail.com,3620472471,Nodia,139670,Premium
CUST102230,Aditi Reddy,kabir.iyer76@yahoo.com,5664944390,Surat,230598,Budget
CUST102231,Vivaan Shah,priya.mehta521@example.com,0838832417,Calcutta,164262,Premium
CUST102232,Vivaan Gupta,sachin.iyer583@outlook.com,1238371272,Dehli,344997,Mid
CUST102233,Mira Das,ishaan.sharma890@gmail.com,8867550307,Jaypur,441787,Luxury
CUST102234,Aditi Khan,kabir.agarwal807@outlook.com,8659438760,Noida,210034,Mid
CUST102235,Vihaan Nair,rahul.shah844@outlook.com,1493552783,Gurgaon,85522,Luxury
CUST102236,Anaya Shah,rahul.singh at outlook.com,5678453722,Jaypur,235101,Premium
CUST102237,Mira Kapoor,sachin.agarwal823@example.com,8837907890,Gurgaon,379293,Budget
CUST102238,Anaya Patel,kabir.shah186@yahoo.com,2543424625,Bangalore,248609,Mid
CUST102239,Kabir Nair,rohan.nair802@example.com,2281525369,Mumbaai,200531,Premium
CUST102240,Rohan Reddy,ishaan.das492@outlook.com,5435174973,Pune,296090,Mid
CUST102241,Ishaan Nair,rahul.reddy368@example.com,6693302508,Surat,371468,Budget
CUST102242,Sneha Das,diya.chopra82@example.com,4186416389,Chennai,35117,Budget
CUST102243,Sneha Shah,sneha.mehta695@outlook.com,3708593606,Poona,419290,Budget
CUST102244,Vivaan Patel,aditi.shah745@yahoo.com,5445926768,Calcutta,268129,Mid
CUST102245,Anita Khan,anaya.das80@gmail.com,2084764665,Jaipur,,Mid
CUST102246,Anaya Khan,aditi.singh739@example.com,0546991348,Gurugram,120714,Mid
CUST102247,Sneha Agarwal,diya.shah at outlook.com,6234304055,Bengluru,193056,Premium
CUST102248,Aditi Singh,rahul.singh727@gmail.com,8080958857,Noida,242757,Budget
CUST102249,Rohan Nair,rahul.chopra608@outlook.com,3757114867,Surat,69137,Luxury
CUST102250,Aditi Singh,aarav.sharma at gmail.com,6846983355,Ahemdabad,264229,Mid
CUST102251,Rohan Kulkarni,diya.gupta547@outlook.com,3764968706,Punna,175982,Budget
CUST102252,Kabir Gupta,aarav.agarwal164@yahoo.com,0098419914,Gurugram,,Mid
CUST102253,Diya Chopra,vivaan.mehta267@yahoo.com,9653340134,Mumbay,253220,Luxury
CUST102254,Aarav Patel,sneha.reddy597@outlook.com,5836431006,Pune,151798,Budget
CUST102255,Ishaan Khan,sneha.reddy528@gmail.com,8280355731,Gurugram,174330,Budget
CUST102256,Kabir Singh,arjun.das457@outlook.com,4843731286,Delhi,248032,Budget
CUST102257,Anaya Kapoor,anaya.kapoor494@outlook.com,2426568293,Mumbaai,184349,Mid
CUST102258,Anaya Gupta,priya.khan216@example.com,1407654869,Kolkata,234399,Premium
CUST102259,Mira Sharma,sachin.singh262@gmail.com,2869138191,Delhi,110002,Budget
CUST102260,Arjun Singh,anaya.gupta178@outlook.com,1636023584,Surat,79730,Mid
CUST102261,Kabir Khan,anita.sharma656@yahoo.com,5466966328,Gurgaon,119687,Mid
CUST102262,Sneha Singh,anaya.reddy792@gmail.com,7647342687,Bengluru,71560,Budget
CUST102263,Arjun Shah,kabir.kulkarni509@yahoo.com,7405875391,Nodia,105840,Budget
CUST102264,Arjun Gupta,arjun.shah5@outlook.com,3753340025,Nodia,208766,Premium
CUST102265,Priya Shah,anaya.patel at outlook.com,5598180909,Bangalore,63349,Budget
CUST102266,Vivaan Iyer,anaya.kapoor982@outlook.com,7008427209,Kalkata,80648,Mid
CUST102267,Vivaan Agarwal,arjun.patel at gmail.com,1696542406,Mumbai,262332,Premium
CUST102268,Ishaan Kulkarni,anita.kulkarni639@gmail.com,7625781213,Gurugram,,Budget
CUST102269,Rohan Mehta,vivaan.chopra268@yahoo.com,8138012678,Calcutta,167698,Premium
CUST102270,Anita Khan,kabir.khan877@gmail.com,5615829752,Punna,80343,Budget
CUST102271,Rahul Chopra,diya.singh665@gmail.com,2706648624,Bengluru,90147,Mid
CUST102272,Ishaan Kulkarni,kabir.nair929@gmail.com,2319166180,Bengaluru,140644,Budget
CUST102273,Ishaan Gupta,mira.das66@yahoo.com,8708174476,Hydrabad,449230,Mid
CUST102274,Kabir Das,sachin.das73@gmail.com,6433497123,Delhi,220222,Budget
CUST102275,Anaya Shah,rahul.khan672@outlook.com,5112040053,Gurgaon,61774,Premium
CUST102276,Aditi Kulkarni,mira.iyer739@yahoo.com,4402333841,Punna,220771,Mid
CUST102277,Sneha Kapoor,ishaan.sharma24@gmail.com,2580763511,Hydrabad,293463,Mid
CUST102278,Kabir Singh,sneha.gupta633@outlook.com,6583122704,Bengluru,,Premium
CUST102279,Mira Iyer,kabir.kulkarni340@outlook.com,3203154152,New Delhi,80944,Budget
CUST102280,Aarav Das,rohan.das461@outlook.com,3443716811,Hydrabad,162165,Mid
CUST102281,Arjnu Chopra,diya.patel689@example.com,2188114585,Kalkata,603353,Luxury
CUST102282,Arjun Kapoor,anaya.singh447@gmail.com,9991033063,Mumbai,96351,Premium
CUST102283,Anaya Das,,1199346534,Hyderabad,206154,Mid
CUST102284,Vivaan Iyer,anita.nair421@outlook.com,4881001909,Chennnai,107532,Budget
CUST102285,Kabir Sharma,aditi.khan356@yahoo.com,2601068560,Surrat,78697,Mid
CUST102286,Vihaan Mehta,arjun.reddy990@gmail.com,9544440988,Ahemdabad,130234,Mid
CUST102287,Aarav Reddy,priya.kulkarni4@outlook.com,7805067391,Jaypur,313158,Mid
CUST102288,Anita Shah,arjun.kulkarni149@example.com,9788500999,Hydrabad,338397,Luxury
CUST102289,Arjun Gupta,vivaan.shah573@example.com,4189421608,New Delhi,99458,Budget
CUST102290,Sachin Kapoor,sneha.iyer18@yahoo.com,6401227973,Chennnai,127055,Mid
CUST102291,Ishaan Iyer,aarav.kapoor679@yahoo.com,4539945788,Hyderabad,99016,Mid
CUST102292,Priya Nair,diya.reddy833@yahoo.com,7262315147,Punna,48529,Premium
CUST102293,Kabir Chopra,diya.das673@example.com,8329170644,Chennai,242866,Luxury
CUST102294,Priya Sharma,vihaan.gupta742@gmail.com,6000979705,New Delhi,429997,Budget
CUST102295,Rahul Shah,anita.das295@example.com,8838794184,Kolkata,415511,Budget
CUST102296,Priya Kapoor,diya.sharma98@example.com,6937434067,Mumbay,127709,Mid
CUST102297,Rohan Reddy,aditi.agarwal286@outlook.com,0823064036,Chennai,374824,Budget
CUST102298,Mira Chopra,rohan.mehta16@outlook.com,8218191814,Ahemdabad,325407,Premium
CUST102299,Sachin Das,sneha.agarwal129@outlook.com,7387247235,Jaipur,138108,Premium
CUST102300,Priya Mehta,sachin.kulkarni553@outlook.com,,Chennnai,168648,Mid
CUST102301,Ishaan Chopra,aditi.kulkarni682@yahoo.com,0847203835,Jaypur,135645,Budget
CUST102302,Diya Iyer,vivaan.kulkarni85@outlook.com,4575983324,Noida,195420,Premium
CUST102303,Anita Reddy,priya.shah754@outlook.com,0575022329,Jaypur,503108,Budget
CUST102304,Priya Agarwal,priya.mehta750@gmail.com,0153366445,Gurugrm,97234,Mid
CUST102305,Vihaan Reddy,anita.mehta754@example.com,1709987952,Gurugrm,82795,Mid
CUST102306,Vihaan Gupta,,4835397602,New Delhi,286304,Mid
CUST102307,Vivaan aDs,rohan.singh341@example.com,2010130530,Delhi,175775,Premium
CUST102308,Mira Shah,anaya.chopra794@gmail.com,2370463534,Ahemdabad,54559,Mid
CUST102309,Mira Iyer,rohan.das422@yahoo.com,4188481476,Ahmedabad,,Luxury
CUST102310,Vihaan Nair,arjun.reddy585@outlook.com,1958926811,Noida,103372,Mid
CUST102311,Priya Kapoor,rohan.kapoor92@outlook.com,3076728971,Surat,117884,Premium
CUST102312,Mira Sinhg,mira.gupta504@outlook.com,9418867346,Ahmedabad,206134,Mid
CUST102313,Aarav hKan,anaya.shah852@yahoo.com,9095644847,Calcutta,308757,Mid
CUST102314,Kabir Iyer,sachin.mehta392@gmail.com,3362163528,Pune,154336,Premium
CUST102315,Aarav Sharma,kabir.iyer945@gmail.com,5398185035,Chennai,185996,Premium
CUST102316,Vihaan Kulkarni,arjun.chopra556@gmail.com,0828795875,Ahmedabad,108846,Budget
CUST102317,Anita Agarwal,aarav.chopra88@outlook.com,0232644606,Mumbay,314029,Mid
CUST102318,Rahul Kulkarni,arjun.singh500@gmail.com,0234622971,Bangalore,381225,Luxury
CUST102319,Arjun Nair,sachin.nair406@gmail.com,4166846921,Ahemdabad,145371,Budget
CUST102320,Arjun Reddy,diya.singh194@example.com,5989167813,Calcutta,109212,Budget
CUST102321,Vivaan Das,ishaan.das208@yahoo.com,0792864124,Chennai,590644,Budget
CUST102322,Arjun Patel,kabir.agarwal563@outlook.com,3438650564,Bengaluru,297341,Premium
CUST102323,Arjun Reddy,sachin.kapoor501@gmail.com,9180727832,Jaypur,99775,Budget
CUST102324,Mira Chopra,kabir.mehta703@outlook.com,8250839068,Surrat,61788,Premium
CUST102325,Aarav Patel,mira.reddy401@outlook.com,4789041358,Gurgaon,142969,Premium
CUST102326,Anita Kulkarni,aditi.nair574@example.com,1330602961,Bangalore,350215,Luxury
CUST102327,Sneha Sharma,vihaan.mehta988@yahoo.com,5088865082,Kolkata,123084,Luxury
CUST102328,Mira Reddy,vivaan.singh482@outlook.com,3969108172,Surat,,Mid
CUST102329,Aarav Kulkarni,vihaan.patel530@outlook.com,4494595431,Jaypur,127035,Premium
CUST102330,Aditi Khan,mira.das195@outlook.com,8868477020,Surat,252391,Luxury
CUST102331,Arjun Patel,mira.khan842@example.com,4104432707,Punna,394543,Premium
CUST102332,Vihaan Khan,ishaan.kapoor919@outlook.com,9867188399,Surrat,80252,Mid
CUST102333,Aditi Mehta,diya.singh at yahoo.com,2063831111,Hydrabad,143729,Luxury
CUST102334,Arjun Mehta,vihaan.patel626@gmail.com,3866028877,Delhi,151602,Luxury
CUST102335,Aarav Singh,aditi.iyer9@outlook.com,0862231072,Surat,117640,Luxury
CUST102336,Diya Nair,aditi.mehta259@outlook.com,1985452657,Jaypur,83411,Budget
CUST102337,Sneha Reddy,rahul.khan680@outlook.com,2862232387,Dehli,279912,Premium
CUST102338,Vihaan Agarwal,aarav.shah480@yahoo.com,4347205515,Jaipur,187832,Budget
CUST102339,Aarav Gupta,diya.mehta38@yahoo.com,7332274416,Calcutta,263583,Premium
CUST102340,Vihaan Chopra,kabir.chopra834@example.com,5695260107,Chennai,424918,Budget
CUST102341,Aarav Mehta,kabir.sharma192@yahoo.com,3724233981,Noida,137497,Luxury
CUST102342,Rohan Iyer,sneha.agarwal535@yahoo.com,1311092480,Gurugrm,236974,Budget
CUST102343,Aditi Agarwal,,7975297253,Kolkata,134451,Mid
CUST102344,Priya Nair,kabir.singh at yahoo.com,9808799034,Chennnai,162420,Budget
CUST102345,Anaya Iyer,rahul.das871@gmail.com,9522198611,Hyderabad,209229,Premium
CUST102346,Arjun Khan,anaya.reddy229@gmail.com,5095211537,Surrat,155378,Premium
CUST102347,Sachin Gupta,rahul.mehta503@example.com,4665090841,Pune,69223,Luxury
CUST102348,Sneha Mehta,rohan.nair138@gmail.com,7370344879,Calcutta,423817,Mid
CUST102349,Rohan Chopra,,6491073724,Jaipur,187721,Premium
CUST102350,Anaya Gupta,aditi.iyer141@outlook.com,8808646502,Noida,86214,Premium
CUST102351,Aarav Singh,vivaan.mehta58@gmail.com,3122637773,Chennnai,45545,Premium
CUST102352,Vivaan Khan,aarav.patel444@gmail.com,6562122036,Mumbay,169058,Premium
CUST102353,Diya Singh,rahul.singh404@gmail.com,8905276864,Kolkata,253978,Premium
CUST102354,Sneha Shah,aarav.mehta614@gmail.com,0436557759,Noida,314603,Mid
CUST102355,Anaya Kulkarni,vivaan.kulkarni651@gmail.com,6291152701,Jaypur,335731,Luxury
CUST102356,Diya Das,diya.singh145@yahoo.com,1001020649,Jaipur,136521,Premium
CUST102357,Anaya Iyer,aditi.kulkarni161@gmail.com,5161350556,Pune,252813,Mid
CUST102358,Diya Chopra,anita.agarwal922@example.com,4315229476,Bengluru,67971,Mid
CUST102359,Aarav Sharma,vivaan.kulkarni980@example.com,2583619339,New Delhi,187931,Mid
CUST102360,Rohan Patel,vihaan.das625@yahoo.com,1822079057,Hyderbad,297568,Luxury
CUST102361,Ishaan Chopra,aditi.shah49@example.com,6781290500,Bengluru,,Premium
CUST102362,Priya Kulkarni,priya.iyer108@gmail.com,3012708969,Punna,155837,Mid
CUST102363,Ishaan Khan,diya.gupta390@yahoo.com,2565766291,Punna,182965,Mid
CUST102364,Arjun Reddy,anita.shah893@example.com,3071821846,Jaipur,186521,Mid
CUST102365,Sachin Kapoor,sachin.sharma78@yahoo.com,6607947421,Calcutta,420049,Budget
CUST102366,Ishaan Gupta,ishaan.patel383@example.com,8765789921,Chennnai,89736,Luxury
CUST102367,Rahul Mehta,ishaan.chopra718@gmail.com,6438817183,Surat,383909,Mid
CUST102368,Aarav Reddy,anita.shah976@example.com,2631789310,Mumbaai,81116,Premium
CUST102369,Kabir Chopra,vivaan.sharma489@gmail.com,8974425318,Nodia,114973,Budget
CUST102370,Aarav Kapoor,mira.agarwal913@outlook.com,8628651130,Hyderabad,107717,Premium
CUST102371,Sneha Mehta,arjun.agarwal853@outlook.com,7920022365,Bengluru,162975,Premium
CUST102372,Sachin Chopra,aditi.mehta991@yahoo.com,7365685363,Noida,127510,Budget
CUST102373,Ishaan Das,aarav.sharma682@gmail.com,8648198494,Bengluru,229468,Budget
CUST102374,Rahul Singh,rohan.sharma937@yahoo.com,7551596447,Dehli,172937,Luxury
CUST102375,Ishaan Iyer,sachin.gupta789@gmail.com,6124650341,New Delhi,644423,Luxury
CUST102376,Aarav Patel,sachin.sharma954@example.com,6607618063,Nodia,216545,Premium
CUST102377,Arjun Patel,ishaan.chopra618@example.com,9964853179,Delhi,147537,Mid
CUST102378,SachinR eddy,diya.khan748@yahoo.com,7947367571,Pune,215010,Premium
CUST102379,Sachi nPatel,rohan.agarwal576@example.com,0217783225,Jaipur,245938,Mid
CUST102380,Kabir Iyer,ishaan.das95@outlook.com,3985694078,Hyderbad,153175,Mid
CUST102381,Mira Agarwal,rohan.khan122@yahoo.com,0437769107,Mumbay,87988,Mid
CUST102382,Sachin Shah,anita.sharma78@yahoo.com,6301445830,Dehli,105857,Budget
CUST102383,Diya Mehta,,4453779453,Dehli,191112,Budget
CUST102384,Sneha Singh,diya.patel296@yahoo.com,7482050145,Mumbay,283403,Luxury
CUST102385,Anaya Iyer,anita.agarwal452@gmail.com,0097372600,Surat,229393,Budget
CUST102386,Sachin Kapoor,kabir.patel852@yahoo.com,0487638884,Gurgaon,163047,Premium
CUST102387,Anita Kapoor,aarav.shah144@yahoo.com,1332916691,Gurugram,241052,Premium
CUST102388,Vivaan Patel,anaya.khan401@example.com,3009213265,Nodia,127801,Luxury
CUST102389,Sachin Kulkarni,priya.shah830@gmail.com,1110073268,Surrat,200765,Mid
CUST102390,Anita Kapoor,,5276742795,Chennnai,403317,Budget
CUST102391,Aditi Shah,vihaan.patel213@gmail.com,1095904167,Pune,335852,Premium
CUST102392,Ishaan Shah,rohan.chopra667@example.com,3868074177,New Delhi,387681,Premium
CUST102393,Aarav Das,vihaan.kapoor699@example.com,7981235324,Jaipur,137477,Luxury
CUST102394,Priya Singh,arjun.kapoor308@yahoo.com,9695416816,Calcutta,,Mid
CUST102395,Vivaan Mehta,aditi.kapoor585@example.com,9974694044,New Delhi,93640,Luxury
CUST102396,Diya Kapoor,ishaan.sharma976@yahoo.com,,Punna,297989,Premium
CUST102397,Diya Kapoor,sneha.mehta120@example.com,7766311403,New Delhi,132962,Budget
CUST102398,Sachin Kapoor,rahul.gupta690@yahoo.com,9453006947,Hydrabad,77711,Premium
CUST102399,Anita Nair,ishaan.khan694@yahoo.com,3240271184,Poona,127208,Mid
CUST102400,Diya Gupta,vivaan.sharma295@example.com,9791063949,Gurugram,199676,Premium
CUST102401,Aarav Singh,diya.gupta625@outlook.com,5566739950,Nodia,45553,Mid
CUST102402,Aarav Kapoor,anita.kapoor572@outlook.com,0158062339,Hydrabad,73257,Budget
CUST102403,Anita Khan,diya.singh831@gmail.com,6986867122,Bengaluru,310094,Premium
CUST102404,Kabir Singh,aditi.patel231@gmail.com,7742590377,Jaipur,181588,Mid
CUST102405,Sachin Singh,aarav.shah405@outlook.com,8651612605,Ahemdabad,166786,Budget
CUST102406,Vivaan Patel,ishaan.das485@outlook.com,1529603042,Nodia,65221,Mid
CUST102407,Aditi Kapoor,aditi.agarwal525@example.com,0572470760,Surrat,443704,Budget
CUST102408,Mira Khan,mira.khan813@yahoo.com,0233442362,Jaipur,317427,Budget
CUST102409,Sachin Reddy,vihaan.gupta905@gmail.com,0266896822,Hyderbad,261183,Premium
CUST102410,Arjun Patel,vivaan.nair397@gmail.com,0399793296,Mumbay,87863,Luxury
CUST102411,Sneha Shah,sachin.sharma739@example.com,2514284327,Ahmedabad,242378,Budget
CUST102412,Sachin Chopra,sneha.sharma at yahoo.com,1584260993,Ahemdabad,340296,Budget
CUST102413,Mira Reddy,sachin.patel824@outlook.com,1661827959,Nodia,140737,Budget
CUST102414,Mira Reddy,rohan.shah566@outlook.com,3619542028,Ahmedabad,147477,Premium
CUST102415,Mira Khan,arjun.agarwal268@outlook.com,6489193798,Ahemdabad,128881,Mid
CUST102416,Priya Das,rohan.shah86@gmail.com,6798814802,Poona,245347,Luxury
CUST102417,Vihaan Das,ishaan.reddy456@example.com,5747399297,Bengaluru,148563,Premium
CUST102418,Kaibr Reddy,aarav.iyer451@gmail.com,5803215903,Jaipur,141488,Premium
CUST102419,Vihaan Khan,anita.agarwal880@example.com,8146354124,Mumbay,71522,Luxury
CUST102420,Vivaan Mehta,aarav.gupta775@gmail.com,7342231354,Dehli,63107,Luxury
CUST102421,Anita Chopra,anita.khan716@yahoo.com,6600807335,Kalkata,300354,Mid
CUST102422,Mira Shah,vihaan.das214@gmail.com,4089824226,Jaypur,440086,Mid
CUST102423,Vivaan Gupta,anita.shah937@example.com,2552805119,Mumbay,287392,Budget
CUST102424,Vivaan Singh,anita.iyer428@outlook.com,6229668802,New Delhi,400608,Luxury
CUST102425,Sneha Khan,diya.sharma141@yahoo.com,1164149019,Jaipur,123674,Premium
CUST102426,Priya Reddy,rohan.chopra305@gmail.com,5393917413,Surrat,165953,Mid
CUST102427,Anaya Sharma,anaya.reddy953@example.com,9859858265,Pune,213788,Premium
CUST102428,Priya Sharma,kabir.chopra560@example.com,4906972828,Bengluru,154736,Premium
CUST102429,Arjun Reddy,diya.iyer78@outlook.com,1637746326,Hyderabad,465406,Luxury
CUST102430,Rahul Das,vihaan.khan757@gmail.com,5576524483,Chennai,77028,Premium
CUST102431,Rohan Gupta,rahul.kulkarni493@outlook.com,5061414452,Surat,121059,Luxury
CUST102432,Ishaan Kulkarni,sneha.iyer911@gmail.com,2534849233,Punna,138444,Mid
CUST102433,Rahul Chopra,aditi.reddy367@outlook.com,4499761790,Pune,111655,Mid
CUST102434,Arjun Chopra,ishaan.agarwal24@gmail.com,7631130184,Jaipur,283217,Luxury
CUST102435,Kabir Kapoor,priya.patel400@yahoo.com,3497318539,Nodia,51532,Luxury
CUST102436,Rohan Shah,rohan.singh309@yahoo.com,8284399690,Jaypur,337685,Mid
CUST102437,Anaya Shah,priya.sharma717@example.com,2633477579,Nodia,293742,Mid
CUST102438,Aditi Nair,anita.reddy608@outlook.com,4436096372,Ahmedabad,206473,Budget
CUST102439,Aarav Sharma,anaya.patel401@yahoo.com,6749152716,Ahemdabad,394769,Luxury
CUST102440,Mira Chopra,anaya.das948@yahoo.com,3111584778,Ahmedabad,,Premium
CUST102441,Rahul Kapoor,sneha.iyer427@gmail.com,3479692875,Hyderabad,190722,Budget
CUST102442,Aditi Kapoor,priya.kapoor518@outlook.com,2509063489,Noida,265023,Luxury
CUST102443,Rahul Shah,aditi.mehta388@outlook.com,5848224976,Poona,216590,Luxury
CUST102444,Rahul Kulkarni,rohan.kulkarni151@yahoo.com,8402411790,Hyderbad,,Premium
CUST102445,Arjun Patel,diya.sharma98@outlook.com,9829478799,Kolkata,,Mid
CUST102446,Aarav Nair,rohan.chopra242@example.com,0054968541,Surat,111348,Mid
CUST102447,Aarav Nair,vihaan.chopra786@gmail.com,0535651624,Calcutta,247270,Mid
CUST102448,Arjun Reddy,kabir.shah919@outlook.com,1722076259,Surrat,125570,Budget
CUST102449,Priya Das,diya.chopra98@outlook.com,3365065642,Delhi,300420,Premium
CUST102450,Kabir Das,rahul.kulkarni470@outlook.com,2908207782,Poona,277275,Mid
CUST102451,Anita Chopra,vivaan.sharma480@gmail.com,1267202485,Ahmedabad,131658,Mid
CUST102452,Priya Das,rohan.chopra397@gmail.com,1536962570,Bengaluru,214155,Budget
CUST102453,Rohan Kapoor,kabir.das532@gmail.com,8361629101,Chennai,180553,Luxury
CUST102454,Diya Reddy,sachin.nair337@yahoo.com,,Hyderbad,158700,Budget
CUST102455,Kabir Kapoor,sachin.kulkarni96@example.com,,Bengluru,340269,Luxury
CUST102456,Ishaan Agarwal,rohan.agarwal307@example.com,0026028170,Ahemdabad,176762,Premium
CUST102457,Sneha Singh,aarav.mehta462@gmail.com,2542732255,Chennnai,198540,Luxury
CUST102458,Anaya Kapoor,vivaan.agarwal301@gmail.com,9592278626,Nodia,53953,Luxury
CUST102459,Kabir Nair,ishaan.reddy949@gmail.com,,Bangalore,247152,Luxury
CUST102460,Mira Agarwal,aarav.agarwal573@outlook.com,1867941207,New Delhi,72894,Mid
CUST102461,Rahul Chopra,vivaan.gupta355@gmail.com,1321375452,Bengaluru,137060,Luxury
CUST102462,Anaya Kapoor,aarav.kapoor91@yahoo.com,9608322659,Poona,453597,Mid
CUST102463,Mira Kapoor,rohan.chopra818@example.com,2835696201,Mumbai,504024,Budget
CUST102464,Sachin Mehta,rahul.iyer677@gmail.com,6171455449,Ahmedabad,136847,Budget
CUST102465,Priya Kapoor,diya.agarwal373@example.com,3697044388,Chennnai,81405,Budget
CUST102466,Aarav Iyer,mira.khan548@outlook.com,6108046598,Jaipur,219801,Mid
CUST102467,Priya Chopra,anita.das107@yahoo.com,7573900199,Delhi,,Luxury
CUST102468,Mira Kapoor,rohan.chopra721@example.com,8869184210,Noida,212065,Budget
CUST102469,Aarav Agarwal,anaya.mehta862@example.com,6800557332,Ahemdabad,77241,Luxury
CUST102470,Sneh aKapoor,kabir.iyer889@yahoo.com,6208591429,Surat,338623,Luxury
CUST102471,Diya Iyer,ishaan.sharma415@gmail.com,8430589633,Bengaluru,438096,Mid
CUST102472,Rahul Khan,diya.gupta984@gmail.com,5091419910,Poona,72746,Premium
CUST102473,Ishaan Singh,vivaan.das78@yahoo.com,8126515820,Delhi,109084,Mid
CUST102474,Sachin Das,rohan.chopra481@yahoo.com,3380987074,Kalkata,114144,Premium
CUST102475,Vihaan Khan,aditi.reddy80@example.com,6412409766,Kolkata,268858,Luxury
CUST102476,Rohan Shah,anita.patel482@example.com,6418968720,Dehli,53288,Premium
CUST102477,Anita Khan,rohan.kapoor125@outlook.com,7150336003,Gurugrm,196293,Premium
CUST102478,Aditi Mehta,aarav.khan0@example.com,6990886329,Noida,151114,Premium
CUST102479,Anaya Iyer,rohan.chopra666@outlook.com,3838232002,Jaypur,107828,Premium
CUST102480,Aditi Sharma,anita.agarwal545@gmail.com,1896742534,Surat,264318,Mid
CUST102481,Aditi Gupta,vivaan.kapoor at yahoo.com,6779766831,Surat,53872,Budget
CUST102482,Anita Khan,rahul.iyer169@example.com,4284719637,Bengluru,76320,Luxury
CUST102483,Rahlu Reddy,aarav.iyer516@yahoo.com,0215968269,Chennai,108466,Luxury
CUST102484,Mira Shah,aditi.kulkarni933@example.com,8834804126,Bengluru,265451,Mid
CUST102485,Kabir Sharma,anaya.chopra518@gmail.com,9248863955,Nodia,140846,Premium
CUST102486,Vihaan Patel,ishaan.kulkarni149@outlook.com,3898767106,Mumbay,105547,Premium
CUST102487,Anaya Das,aarav.gupta622@yahoo.com,6003812903,Delhi,231505,Mid
CUST102488,Ishaan Chopra,vivaan.chopra1@yahoo.com,1386546787,Bengluru,130173,Premium
CUST102489,Diya Kulkarni,sachin.singh215@gmail.com,5505370818,Surat,118027,Mid
CUST102490,Sneha Iyer,anaya.sharma869@gmail.com,8017974757,Gurugram,144958,Luxury
CUST102491,Priya Das,rohan.shah746@yahoo.com,2073031623,Hyderbad,213032,Mid
CUST102492,Anita Khan,anaya.gupta128@gmail.com,7471674121,Bengaluru,875291,Luxury
CUST102493,Kabir Chopra,aarav.nair271@gmail.com,1743731247,Ahmedabad,90642,Luxury
CUST102494,Anita Mehta,rahul.shah96@yahoo.com,4533770894,Jaipur,205634,Luxury
CUST102495,Kabir Shah,,8900785136,Hyderabad,158774,Budget
CUST102496,Anaya Agarwal,vihaan.gupta at example.com,7617182516,Surat,149223,Budget
CUST102497,Aditi Nair,mira.shah224@yahoo.com,5872245247,Noida,433818,Premium
CUST102498,Priya Gupta,vivaan.singh959@outlook.com,5787377250,Mumbay,277798,Mid
CUST102499,Priya Khan,sneha.reddy at outlook.com,6516364887,Punna,261415,Budget
CUST102500,Mira Patel,ishaan.kapoor524@outlook.com,5346743097,Bengluru,133357,Budget
CUST102501,Vihaan Kapoor,vihaan.shah851@outlook.com,6008853307,Kolkata,105353,Mid
CUST102502,Arjun Chopra,vihaan.das465@example.com,8618758527,Gurgaon,208976,Budget
CUST102503,Anita Kapoor,sneha.khan465@example.com,6129145214,Gurgaon,147670,Mid
CUST102504,Sneha Kulkarni,rahul.kulkarni946@example.com,7285373432,Ahemdabad,124343,Premium
CUST102505,Aarav Iyer,rohan.patel203@yahoo.com,7255207756,Ahmedabad,262294,Mid
CUST102506,Vivaan Iyer,kabir.shah725@gmail.com,5300513364,Bangalore,85220,Luxury
CUST102507,Mira Iyer,vivaan.agarwal246@outlook.com,9948500918,Gurgaon,113610,Mid
CUST102508,Vivaan Reddy,aditi.gupta205@gmail.com,5263022790,Bengluru,281781,Premium
CUST102509,Vihaan Nair,ishaan.agarwal344@example.com,0207068231,Ahmedabad,167386,Premium
CUST102510,Anita Das,anita.sharma524@gmail.com,,Punna,262404,Luxury
CUST102511,Rohan Kapoor,aarav.agarwal488@yahoo.com,8280583306,Surrat,105568,Mid
CUST102512,Mira Mehta,ishaan.kapoor524@outlook.com,1211503005,Bengluru,268516,Premium
CUST102513,Vihaan Kapoor,vivaan.singh111@gmail.com,6770410528,Dehli,115143,Budget
CUST102514,Kabir Agarwal,aarav.gupta185@outlook.com,2768244524,Gurgaon,397309,Mid
CUST102515,Aditi Gupat,sachin.shah106@yahoo.com,4394887457,Ahemdabad,283492,Mid
CUST102516,Rohan Gupta,vivaan.singh774@outlook.com,4465180205,Kolkata,,Luxury
CUST102517,Rahul eMhta,arjun.gupta246@yahoo.com,8911222817,Delhi,443336,Premium
CUST102518,Vihaan Shah,vivaan.iyer326@gmail.com,8358520440,Bengluru,217926,Mid
CUST102519,Anaya Das,mira.chopra841@yahoo.com,4382475320,Jaypur,121110,Luxury
CUST102520,Vihaan Singh,aarav.sharma397@yahoo.com,4632939571,Hyderabad,448847,Premium
